cfbf47893b1e786355c2d8d22bc9f882e1fb3acbe4e241bab7e48daef499fd15,5010d5fd0882c72b2fd1aa6c59f8e19a244b94ebda0c32e7234f9e492a799ea5,06def4fa8f0745daa89fb2a2453934cb659ea184b88c2329e5aefe22dc5f680e,24242128d4671a49d2e8635d75c0dd045a82a4f15488d47e54731fef1729519d,a372edefea86b38f8788cbd7e0aff304ce6ec07d227a7decaa11b80bfb232ec1,c7ce69cae06f30dcce047359374d30cf184273117aaa4808e505ec8ec73d3d59,cbd293147fb4631babed5ab001fa9a9bf67ab610aa8408c8c256441ad54ea240,e9bc8e6ae15912e66c3ce12e56efbe760ce571a0d6ddfba55503ab7c0a1d3681,e8c18544e1044b60ce959bea04b1c14f981c7bb69d0b876a9818013c8c710ae8,eb4ec5962c2d0fb63a02ab1099b34516405e1e4fcc4b7ce20cc5d09f15f87331,75e43d9832379309c662d4cd3ea4d1c6a99085cfb324bc8bf51c9375e1550c31,d8ff5d65d263c4376df0d9ef494f6eba90add0c804a0feba750bcd500f18b60a,fdf7a15d0078338d43e8c9d6ffba4719b109ca1b469a43525ec5e01505f8a27a,2ab2baadf07adc2e5247cf593de0c859b872903aa530d341b01bf91013d16327,bf459f94e852ca6f1a94f8d65551dac25d8cab34ce8a5d1b9cea45a2ac940abe,590b0bd325d0067117075172de22cc20716c551bca647cdf8305adc81d3d5f9d,b7ec24d5deefc370309d77b83ca829c5f2d6c29ae23e2c397f96849d5051c43d,0ec0c70f7b285ad69b2173fbc1f34e7b9dfff055825f3f6b1866f8f87715460b,f911ede92f82605ccf657808888221f3aaf9ddcf789ea1cd879408b6a76ac969,dd3ab07f900349e65f520ef8f6a6fe8498fda145b3c3d341f3023c5ffee9d7c5,4bb159d4b4194af6a6cc06ceada873524a27cb7d334963c668d90dc5cf5bce1a,6ba507cd42b6d8ef3f0347affa3e1b2c6e187564bf28c8416b440c0e2806c0b7,f3e8d851e1b3b34b7edcd046abeb5ff4535a0a7b82fb726a2bac6d22f1ad9367,cdb738f4908ca3a65bb96cb65b38b5d066def50a2602e7b016d94ed237ce7477,02bc6fe6f148439a13c97a0890348ae287b34c921f258c9ef270230c811ef6a0,f7db5e9da7d733a587aa1ea9a6f153d8c1f079811bd7ae3267c4f02d61990f9a,41b4b9ff813be27aa0cade5348ce3425d48e8039029770acfa9ddc70f9a52055,8106c654d8c1358c724fd3375f7b405fe46cb1893407f66e341ba1c3bdf5e77d,54565e4c6c7e86fcc505b00f21acaf7927fe5f86bbfa92af75c4abd92cbf3a7a,fa37886f727d8d0cc8244cc94ba0c3296c9df536e32498f65a03334e231c007f,8fc58079baf47d44e2b6ae938f0988a6d112022db56bff2a6834cca64965e736,6ad7cc1fc7f526941164dc429598e0d297f96b96b9f2d876294309764c1b0bcc,9361e73997a590aa75d63a776dcd04cce9f6a38a9422524e0971f9c834aaf5df,b64a479dbb0e834be068ddf4409c37c8fcc7e977d4322eeb0e79df913466cef9,6e704cc3e8f30030cf496d43ab7dcd5c3195322b1e98ea912451369f7f556e88,e27a86f1a530c7894471880e5397801d13e3059a4597e62a19af580a6ff6ec42,f332a32a4532cc0b36da11d6a8640e8feaf60ed608f30fa18dc06db41eb2b207,42ddc2601e3aa15055789760d23185d8af622aed9da67d35eb116be996834197,5c901175deb7f77a1eadb0d29f845fc180cc3682283c0c85ba28311768591bcb,3fabfa974468953761db30041593fc805ad4d74cdaf2699ec9baac01909678de,675535c230a3a9689d3602e3531ce40b93426724b6e955ebb8f2f1d41a7767af,c4eeac77be0d40344d8a28af9d8fb84d54c8b8e87b431119a5339335ff287a96,118ae3356dd219de8a97a666de9d782ff341409275acba84ac20f11f4b1a2cae,6ae3b31c1195d1bee4eb257717bd094c3b93da7e1dfefb8887f86f7fde797dcf,52920a0ba769b40267b313f6dd33c166145ecd650e5e5200c6f4133fcd5dd888,58884c775435065930764eb96efb9c98118477c72dea53a3e263c5445e301900,0639e67eba7f0bb79f5112fa3cf2367881f2a19078733a86912e34c6ed560933,4c6c1ffdbd4eec36fb9ea2179921a0237de668b95288ea00dc85bbc7c9a4670e,cc8d1995511cee254d6b5a846d0f3d22d9eefd8ddcd709a3e303dbee047489c1,ec7ee5b0813e8abeaf7d5a28f8648407b137addf7b0b4d3f978cb699c107de1d,dec4ae17634e9a3a618d87a1425a096b53c92a8c3fae90dc6b0fbf693dfc3958,6c0fad5f9b8597358d0de264f8131e3089248c1021b1f0baf6a13fb416247d60,89c8726b36edb0046940df8fb7388383aff141337b4659fa0354c1f5fbcf0718,83b280318479ef93ef683b4c9b65e5acfccc4add63e44e9b1230db73ee09f2a5,ca4d0ed3b486577969324554a8d3ced7d47abfd1557ef197d534171a3654d940,e2961430218236d725f357d1033c08d343078a5dbc77dcf6fce6ae03954b6380,3f6bc10a9caeab665c612b977cd73e5d1bb8a1528bb209de0bbcbf552a83594c,a49a4b5077318f00077e72f7093a8fb94bbf478b7b348dc52f1fa3e37e8ff7ce,8e5b08e02afccb96c5c6baa8f59a683cf318c61ecafc7c442ad5999fd9518659,74fa429b61a964f6f21df6ec6fae67a873c8cdfdced86f208afdce8a97248cf0,de8933f5619cb69ca17291154ad043ebe7c75107cfe2d6fdf79233dc4a9f6e50,34420596e7051d8f5e0b46facabdfefa92841a40ebfad33f8661545659f71b89,0e21c343b470045049f0ae2712e7c2bed4f53dcf5a6226e5411166ae0617bf3c,67ca9517221bfbfa11fd4055b7dc8fd141ac59aedc4f6bd95f4120e2a507f454,c518896a958c43cd647757d66e1c275e860569dc0c9c0ca3a822fc70172ca2f8
"0","0","0","0","0","0","0","0","403","0","2","303","303","0","0","0","303","0","303","303","0","0","103","0","215","0","0","201503","0","0","0","112","-8","0","0","0","303","0","0","303","0","0","303","0","0","0","0","303","303","0","303","0","0","147","3","303","0","0","0","0","0","0","303","303","0"
"0","303","0","0","0","0","303","303","301","0","2","0","0","0","0","0","0","301","0","0","303","303","119","301","215","0","0","201504","303","301","0","303","-8","303","303","0","0","301","0","0","303","0","0","0","0","0","0","0","0","301","0","303","303","0","4","0","303","303","0","301","0","301","0","0","301"
"0","0","0","0","0","0","0","0","0","0","2","0","402","0","0","0","0","0","0","0","0","0","106","0","215","0","0","201505","0","0","0","0","-8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","5","0","0","0","0","110","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","110","401","216","0","0","201601","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","119","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","149","0","216","0","0","201602","405","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","113","0","0","0","0","0","0","0"
"0","0","0","0","139","0","303","303","0","0","2","303","303","0","0","0","303","0","303","303","303","303","128","0","216","0","0","201603","303","401","0","303","5","0","0","0","303","0","0","303","0","128","303","0","0","401","0","303","0","0","303","303","303","0","3","303","303","141","0","0","0","0","0","303","0"
"0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","106","0","216","0","0","201604","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","103","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","2","301","0","0","0","0","301","0","301","0","0","0","115","0","216","0","0","201605","0","0","0","0","5","0","0","0","301","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","0","5","0","0","102","0","0","0","0","0","0","0"
"0","0","0","0","129","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","111","0","217","0","0","201701","0","0","0","0","-7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","401","0","0","0","150","0","0","0"
"0","303","303","0","144","0","0","0","0","303","2","303","0","0","0","0","303","0","303","0","0","0","142","0","217","303","0","201702","0","0","303","0","-7","303","303","0","303","0","0","0","303","0","303","0","0","303","0","0","303","0","0","0","0","303","2","0","0","303","303","0","0","0","303","0","0"
"0","0","304","0","102","0","0","0","0","0","2","303","0","0","0","0","303","0","303","0","0","0","104","0","217","0","0","201703","0","0","0","0","-7","0","0","0","303","0","0","0","0","0","303","0","0","0","0","0","303","0","0","0","0","0","3","0","0","405","0","401","0","0","303","0","0"
"0","0","0","401","101","0","0","0","303","0","2","0","0","0","0","0","0","0","0","0","0","0","102","303","217","0","0","201704","0","0","0","0","-7","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","303","0","0","0","0","0"
"0","0","0","0","106","0","0","0","0","0","2","301","0","0","0","0","301","0","301","0","0","0","131","109","217","0","0","201705","0","0","0","0","-7","0","0","0","301","0","0","0","0","0","301","0","0","0","0","0","301","403","0","0","0","0","5","0","0","402","0","0","0","0","301","0","0"
"0","0","0","0","103","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","105","0","218","0","0","201801","0","0","0","0","4","0","0","0","0","0","130","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","303","0","147","0","0","0","0","303","2","301","0","0","0","303","301","0","301","0","0","0","117","0","218","303","0","201802","0","0","303","0","4","0","0","0","301","0","0","0","303","0","301","0","0","303","0","0","301","0","0","0","0","303","2","0","0","0","303","0","0","0","301","0","0"
"0","0","0","0","111","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","110","0","218","0","0","201803","0","0","0","0","4","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"303","0","0","0","136","303","402","0","0","0","2","301","0","0","0","0","301","303","301","0","0","0","128","0","218","0","303","201804","0","303","0","0","4","0","0","303","301","303","0","0","0","0","301","0","401","0","0","0","301","303","0","0","0","0","4","0","0","0","401","0","303","0","301","0","0"
"0","0","0","0","102","0","0","0","0","0","2","0","301","0","0","0","0","0","0","301","0","0","112","0","218","0","0","201805","0","402","0","0","4","0","0","0","0","0","0","301","0","0","0","0","0","0","0","301","0","0","301","0","0","0","5","301","0","0","0","0","0","0","0","301","0"
"0","303","0","0","134","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","116","0","219","125","0","201901","0","0","0","0","-3","303","303","0","0","0","0","0","303","0","0","0","0","303","0","0","0","0","0","0","0","303","1","0","0","0","303","0","0","0","0","0","0"
"0","0","0","0","102","0","0","0","102","0","2","0","0","0","0","0","0","0","0","0","0","0","121","0","219","0","0","201902","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","138","0","0","0","0","0","0","0"
"301","301","0","0","130","301","0","0","301","0","2","301","0","403","0","304","301","301","301","0","0","0","104","0","219","0","301","201903","0","301","0","0","-3","301","301","301","301","301","0","0","301","0","301","0","0","301","0","0","301","301","0","0","0","301","3","0","0","404","301","0","301","0","301","0","301"
"0","301","0","0","105","0","0","0","0","0","2","303","0","0","0","0","303","0","303","0","0","0","149","0","219","0","0","201904","0","402","0","0","-3","301","301","0","303","0","0","0","301","0","303","0","0","301","0","0","303","0","0","0","0","301","4","0","0","140","301","0","0","0","303","0","0"
"0","301","0","0","127","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","104","0","219","125","0","201905","0","0","0","0","-3","301","301","0","0","0","402","0","301","0","0","0","0","301","0","0","0","0","0","0","0","301","5","0","0","0","301","0","0","0","0","0","0"
"0","0","0","110","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","110","0","220","0","0","202001","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","406","105","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","2","0","301","301","301","0","0","0","0","301","0","0","147","301","220","0","0","202002","0","0","0","0","4","0","0","0","0","0","0","301","0","301","0","301","301","0","0","301","0","0","301","0","0","0","2","301","0","140","0","142","0","301","0","301","0"
"125","0","0","0","303","303","303","303","301","0","2","0","0","0","0","0","0","301","0","0","303","303","123","0","220","0","301","202003","303","301","0","303","4","0","0","303","0","301","0","0","0","0","0","0","0","0","0","0","0","301","0","303","303","0","3","0","303","129","0","0","303","0","0","0","301"
"0","0","0","0","403","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","108","0","220","0","0","202004","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","4","0","0","0","0","0","0","0","0","0","0"
"121","0","0","0","301","301","0","0","0","0","2","0","0","0","0","0","0","0","0","0","301","0","114","0","220","0","0","202005","0","0","0","0","4","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","0","0","5","0","301","0","0","0","301","0","0","0","0"
"0","0","0","0","129","0","0","0","0","0","2","303","0","0","0","0","303","0","303","0","0","0","122","0","221","0","0","202101","0","0","0","0","7","0","0","0","303","0","0","0","0","401","303","0","0","108","0","0","303","0","0","0","0","0","1","0","0","0","0","0","0","0","303","0","0"
"0","0","301","0","113","0","303","303","0","301","2","0","0","0","301","301","0","0","0","0","303","303","107","301","221","301","0","202102","303","0","301","303","7","0","0","0","0","0","0","0","0","301","0","0","301","0","0","0","0","0","0","303","303","0","2","0","303","0","0","0","0","301","0","0","0"
"0","0","0","0","102","0","0","0","0","0","2","303","303","0","0","0","303","0","303","303","0","0","111","0","221","0","0","202103","0","0","0","0","7","0","0","0","303","109","0","303","0","0","303","0","0","0","0","303","303","0","303","0","0","0","3","303","0","122","0","0","0","0","303","303","0"
"301","0","0","0","105","301","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","109","0","221","0","301","202104","0","301","0","0","7","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","0","301","0","0","0","0","4","0","0","0","0","0","301","0","0","0","0"
"0","0","0","0","140","0","0","0","0","0","2","0","0","401","0","0","0","0","0","0","0","0","143","0","221","0","0","202105","0","0","116","0","7","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"303","0","0","402","0","0","0","0","0","0","2","0","0","0","0","115","0","303","0","0","0","0","106","0","222","0","303","202201","0","303","0","0","7","0","0","303","0","303","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","1","0","0","147","0","0","0","0","0","0","132"
"0","301","0","0","0","0","303","303","0","0","2","303","0","0","0","0","303","0","303","0","0","303","110","0","222","0","0","202202","303","0","0","303","7","301","301","0","303","0","0","0","301","0","303","0","0","0","0","0","303","0","0","303","303","301","2","0","0","122","0","0","0","0","303","0","102"
"0","0","405","0","0","0","0","0","301","0","2","0","0","0","0","0","0","0","0","0","0","0","127","301","222","0","0","202203","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","130","110","0","301","0","301","0","0","132"
"0","303","0","0","0","402","0","0","0","0","2","303","0","0","401","0","303","303","303","0","0","0","146","0","222","0","0","202204","0","303","0","0","7","303","303","0","303","303","0","0","303","0","303","0","0","0","0","0","303","303","0","0","0","303","4","0","0","115","0","0","0","0","303","0","105"
"0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","120","0","0","0","0","0","0","147","0","222","0","0","202205","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","109","0","0","0","0","0","0","143"
"0","303","0","0","0","0","303","133","0","0","2","0","0","0","0","0","0","0","0","0","0","303","108","0","223","102","0","202301","0","0","0","303","5","303","303","0","0","0","0","0","303","0","0","0","0","303","0","0","0","0","0","0","303","303","1","0","0","303","303","0","0","0","0","0","0"
"0","401","0","303","0","0","0","0","0","0","2","303","0","0","0","0","303","0","303","0","0","0","144","0","223","0","0","202302","0","0","0","0","5","0","0","0","303","0","303","0","0","0","303","0","0","0","303","0","303","402","0","0","0","0","2","0","0","0","0","0","0","101","303","0","0"
"303","0","0","0","0","0","0","132","303","0","2","0","0","0","0","0","0","303","0","0","0","0","110","0","223","0","303","202303","0","303","0","0","5","0","0","303","0","303","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","0","3","0","0","0","0","0","0","0","0","0","303"
"0","0","0","0","0","0","0","124","0","0","2","0","0","0","0","0","0","0","0","0","0","0","144","0","223","0","401","202304","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"0","301","0","0","0","0","301","301","0","0","2","0","0","0","0","0","0","133","0","0","0","301","118","0","223","0","0","202305","301","0","0","301","5","401","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","0","5","0","301","301","0","0","0","0","0","0","0"
"0","0","0","0","125","0","0","0","0","402","2","0","0","0","0","0","0","0","0","0","0","0","107","0","224","0","0","202401","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","402","0","0","0","0","0"
"0","0","301","0","143","0","0","303","303","301","2","301","301","0","0","301","301","303","301","0","303","0","136","303","224","301","0","202402","303","0","301","303","3","0","0","0","301","0","0","0","0","0","301","0","0","301","0","0","301","0","0","303","303","0","2","0","303","0","0","303","0","0","301","0","303"
"0","0","0","0","102","0","102","0","0","401","2","0","0","0","0","0","0","0","0","0","0","0","132","108","224","0","0","202403","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"301","0","303","0","105","301","0","0","0","303","2","303","303","0","0","303","303","0","303","0","0","0","143","0","224","303","301","202404","0","301","303","0","3","0","0","301","303","0","113","0","0","0","303","0","0","303","0","0","303","301","0","0","0","0","4","0","0","0","0","0","301","0","303","0","0"
"0","0","0","0","145","0","0","0","0","402","2","0","0","0","0","0","0","0","0","0","0","0","106","128","224","0","0","202405","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","122","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","225","0","0","202501","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"303","0","301","0","132","303","0","303","140","301","2","301","0","0","0","301","301","303","301","0","303","0","301","0","225","301","303","202502","303","303","301","303","8","0","0","303","301","303","0","0","0","0","301","0","0","301","0","0","0","303","0","303","303","0","2","0","303","0","301","0","303","0","301","0","303"
"0","0","0","303","109","0","0","0","148","0","2","0","0","303","303","0","0","0","0","0","0","401","0","303","225","0","0","202503","0","0","0","0","8","0","0","0","0","0","0","0","0","303","0","303","303","0","0","0","0","0","0","0","0","0","3","0","0","0","121","303","0","303","0","0","0"
"303","0","0","0","147","303","0","301","0","0","2","303","0","0","0","0","303","303","303","0","301","0","303","402","225","0","303","202504","301","303","0","301","8","0","0","303","303","303","303","0","0","0","303","0","0","0","102","0","303","303","0","301","301","0","4","0","301","0","0","0","303","0","303","0","303"
"0","0","301","0","110","0","0","301","0","301","2","0","301","0","0","301","0","0","0","301","301","0","102","0","225","0","0","202505","301","0","301","301","8","0","0","0","0","0","0","301","0","0","0","0","0","0","0","301","0","0","301","301","301","0","5","301","301","0","0","0","0","0","0","301","0"
"0","0","0","401","105","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","147","0","226","0","0","202601","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"301","303","0","0","133","301","303","0","0","0","2","0","0","0","0","0","0","0","0","0","0","303","108","0","226","0","301","202602","0","301","401","0","4","303","303","301","0","0","0","0","303","0","0","0","0","0","0","0","0","301","0","0","0","0","2","0","0","303","0","0","301","0","0","0","0"
"0","0","0","301","145","0","0","303","0","0","2","301","0","0","0","0","301","0","301","0","303","0","138","0","226","0","0","202603","303","0","0","303","4","401","0","0","301","0","301","0","0","0","301","0","0","0","301","0","301","0","0","303","303","0","3","0","303","0","0","0","0","402","301","0","0"
"303","0","0","303","134","303","117","0","0","0","2","0","0","303","303","0","0","0","0","0","0","0","110","0","226","0","303","202604","0","303","0","0","4","0","0","303","0","0","303","0","0","0","0","303","303","0","303","0","0","303","0","0","0","0","4","0","0","0","0","0","303","0","0","0","0"
"0","0","0","0","102","0","401","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","129","0","226","0","0","202605","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","107","0","227","0","0","202701","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","140","0","0","0","0","0","0","0"
"0","0","0","303","303","303","303","303","0","0","2","303","0","303","303","0","303","0","303","0","303","303","118","0","227","0","0","202702","303","0","0","303","5","0","0","303","303","0","303","303","0","0","303","303","303","0","303","303","303","0","303","303","303","0","2","0","303","112","0","0","303","0","303","303","402"
"0","301","402","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","109","0","227","0","0","202703","0","0","0","0","5","301","301","0","0","0","0","0","301","0","0","0","0","301","0","0","0","0","0","0","0","301","3","0","0","148","301","0","0","0","0","0","0"
"0","303","0","303","0","0","301","301","0","0","2","303","0","303","303","0","303","0","303","0","102","301","129","0","227","0","0","202704","301","0","0","301","5","303","303","0","303","0","303","0","303","0","303","303","303","303","303","0","303","0","0","301","301","303","4","0","301","102","303","0","0","0","303","0","0"
"0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","131","0","227","0","0","202705","0","0","0","0","5","0","0","0","0","0","0","301","0","0","0","0","0","0","0","301","0","0","301","0","0","0","5","0","0","105","0","0","0","0","0","301","0"
"0","0","0","401","103","0","114","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","123","0","228","0","0","202801","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","115","0","0","0","0","0","0"
"0","301","0","0","118","0","301","301","0","0","2","0","0","0","0","0","0","0","0","0","301","301","138","0","228","0","0","202802","301","0","0","301","40","301","301","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","301","301","301","2","0","301","301","0","0","0","0","0","0","0"
"0","0","0","0","118","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","139","401","228","0","0","202803","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","402","0","0","0","0","0","0"
"0","0","0","301","149","0","0","0","0","0","2","301","0","301","0","0","301","0","301","0","0","0","116","0","228","0","0","202804","0","401","0","0","40","0","0","0","301","0","301","0","0","0","301","301","0","0","301","0","301","0","0","0","0","0","4","0","0","0","0","0","0","0","301","0","0"
"0","0","0","0","102","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","115","0","228","0","0","202805","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"0","0","0","144","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","229","0","401","202901","0","0","0","0","40","0","0","0","0","0","0","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","1","0","0","104","0","401","0","0","0","0","0"
"301","0","0","120","0","0","0","0","301","0","2","301","0","0","0","0","301","301","301","0","0","0","0","0","229","0","301","202902","0","301","0","0","40","0","0","0","0","301","301","0","0","0","0","0","0","0","301","0","301","301","0","0","0","0","2","401","0","144","0","301","0","0","301","0","301"
"0","0","0","124","0","0","301","301","303","0","2","301","0","303","303","0","301","0","301","0","0","301","0","303","229","0","0","202903","301","0","0","301","40","0","0","0","0","0","301","0","0","303","143","303","303","0","301","0","301","0","0","301","301","0","3","0","0","121","0","303","0","303","301","0","0"
"0","0","0","115","0","0","0","0","0","402","2","301","0","0","0","0","301","0","301","0","0","0","0","0","229","0","0","202904","0","0","0","0","40","0","0","0","0","0","301","0","0","0","0","0","0","0","301","0","301","0","0","0","0","0","4","0","0","142","0","0","0","0","301","0","402"
