7d23d28f6faf6d0d1a2e44268871a6d485bb0e2634e06a116e686b3c31ab4851,3309221534c1e3482a643e9ec07cb4b36668591b5bd1a5d35ba0333828aac21b,a7790862ca38cc506e2765943c58fc061b419f9f3cada20891bbb96fab27e042,f6e7f5b275da29ad4fbef43c41b82ed71053b240b111360b3d268dc869e87e38,93919cdf3df957e17b32b2c363afeb993d4d9cf41c7c5ac6164e8c59325ef896,95cef07881ccf58f78d86c1c18fdce0ee52318fcd5f08dfe8946a899acdd341f,0781ab92066c7f51bcc3ed96f52ec047b47bad925abceba6d6ce9abfdfa0f8b7,7fbe3145d603eaf2db458791b3824a0b756bb0ebaf7a3346f4f2dadb81e5eccf,a043c00f14b1fbdef41b4c2e40068502387cb406ceda8167747fae2d5221c36e,3db2c5f52cf1fdff53a45d972741903ea1e3320c6d9a1c7ca7371bcddb134ac7,9e68bd099407aff323afd4ebec4ce8b9822f6c0a8860f6e87f902b03ada0e6a7,46d07737392ca29302530d39c2e7c50628629b0feee570d16863430851cc71a6,f82d31f2ea398644830e60060a84085fa12eec3897dd283a90167789e9311243,67ac64537c49d3b235ba7c2ca279b368e6fb3c941d2b7a9e98bca1cb99ec2a55,13de3452bb0a58cfe653572dd252272c2e049474a96b0259a9ef9a75be1d297c,33080f92ca870c4fb94db044241b8d83b21ec1fa3e4f85aacb4dd0d5de432402,f8c358815026d402a22b107021718fddd2d348fab3670ca3c6f6168d259c5e1f,6606b91beef4f7432b4b5ed8011f1e0974e3ab57624dbf2bdd36569dbf51f825,362147d8713459e3f8c82bb184a024802ef25d4456ed98c0f897821e5806d96c,ac5b080c34ed303c1db5e4825ab78648b0fe52c5d5773869db510580c6f62f12,a4dfc1842dfb083073dedabb2d69511dc01572aab2ecb19ff169c66083e9adda,f07c8a76e001302dec5a828ce9c5c7e2a360257e3adc746451e3dc0898fcad6f,cf2cb91523facf906f434f23f7115fc17881d65e2ced7fdaa08dfd92d8dcbafd,a866547f017228826eeee1d7eea7cb76f532dc973ac37f9b8f8738670f0fdf09,6c4aa6462b92cd490a17e131604dd352e6a0341262b7d97a25f658c95d92760d,40e9d65223e3d2e4cfeec3bfc1b272976631e1e1dd97c5bc427afd305a499266,e4eceb0df2fdfecdc87978976e63fa1cbaa674a6445a626f03b5eebf3f37026a,d6ad48cc7a43355a94f0a694dd182d5cb0584e5cd5ed99282f593d8e15f9ff8e,56fd2edf3dbd9dea00975ca2ac3f5cb832ddcab241be5ace1fe053639a99b7b8,b0d46cab724be873b0d608f833c6a6c3e2cfe69732d91cbf213bd0f5d2f5e045,7a8fe8cd0c89d7789dff0397a61b3a88d4717357598da3adfdbe45c24b36e9d0,acb9b56d2d9e309fcb432e83044ec15ad6ee244066c8ef69719a3d03ec28edbe,11e2a47abb0bc346d645d1719c68a167e7597015b28b548173a4b02898d38cb4,ccb38fdac1ba5eb8a1ce1a3344bdbc82a67ce016a1910b7909322e670fa50fe4,888da6b4f5e69f82154e7c99959891868112aea17f1969c5cf360fc44a2cb24a,54a8fd864360459d4b7d712a1199e92278d521cc182da8ffbfcd456a28ac6641,d2c3fe3a5ad27b688af3cbdd837aa4e6c6b549f19daf7466ef2814e4705807b7,688b6c9838e6f4f496d68ab218f6b2d97482e10e06be07b6ce6b03a0036ca77d,ac7f692e233eba8589f84ae8d843001b2fb0ede17eedb428bc9d5d6915981077,b24ff7bbe7dbd0b3cf5f64d01d335fc045bd8bde138fb9de6a35a9cf8e4f3711
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","4","90008","94002","900","25001","50","0","320110402","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","4","90008","94002","900","25001","50","0","320110403","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","4","90008","94002","1400","25001","50","0","320110404","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","4","90008","94002","1400","25001","50","0","320110405","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502011411","0","1","103531","0","320110106","0","90","25001","0","0.8","0","bgm_M126","32011","bgm_M126","40004","-50","0.8","0","4","90002","90008","300","140001","100","1.1","320110406","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502011421","0","1","103531","0","320110107","0","90","25001","0","1.1","0","bgm_M126","32011","bgm_M126","40004","-50","0.8","0","4","90002","90008","300","140001","100","0.8","320110407","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502011431","0","1","103531","0","320110108","0","90","25001","0","0","0","bgm_M64","32011","bgm_M64","40004","-50","0.9","0","4","90002","90008","300","140001","100","0","320110408","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502011441","0","1","103531","0","320110109","0","90","25001","0","0","0","bgm_M64","32011","bgm_M64","40006","-50","1.5","0","4","90002","90008","300","140001","100","0","320110409","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502011451","0","1","103541","0","320110110","0","90","0","0","0","0","bgm_M63","32011","bgm_M63","40007","-50","1.2","0","4","90008","94002","300","25001","100","0","320110410","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","5","90008","94002","700","25001","50","0","320110501","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","5","90008","94002","900","25001","50","0","320110502","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","5","90008","94002","900","25001","50","0","320110503","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","5","90008","94002","1400","25001","50","0","320110504","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32011","bgm_M06","40005","-50","0","0","5","90008","94002","1400","25001","50","0","320110505","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502011511","0","1","103531","0","320110106","0","90","25001","0","0.8","0","bgm_M126","32011","bgm_M126","40004","-50","0.8","0","5","90002","90008","300","140001","100","1.1","320110506","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502011521","0","1","103531","0","320110107","0","90","25001","0","1.1","0","bgm_M126","32011","bgm_M126","40004","-50","0.8","0","5","90002","90008","300","140001","100","0.8","320110507","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502011531","0","1","103531","0","320110108","0","90","25001","0","0","0","bgm_M64","32011","bgm_M64","40004","-50","0.9","0","5","90002","90008","300","140001","100","0","320110508","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502011541","0","1","103531","0","320110109","0","90","25001","0","0","0","bgm_M64","32011","bgm_M64","40006","-50","1.5","0","5","90002","90008","300","140001","100","0","320110509","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502011551","0","1","103541","0","320110110","0","90","0","0","0","0","bgm_M63","32011","bgm_M63","40007","-50","1.2","0","5","90008","94002","300","25001","100","0","320110510","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","1","90008","94002","700","25001","50","0","320120101","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","1","90008","94002","900","25001","50","0","320120102","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","1","90008","94002","900","25001","50","0","320120103","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","1","90008","94002","1400","25001","50","0","320120104","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","1","90008","94002","1400","25001","50","0","320120105","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502012111","0","1","103531","0","320120106","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","1","90002","90008","300","140001","100","1","320120106","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502012121","0","1","103531","0","320120107","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","1","90002","90008","300","140001","100","1.1","320120107","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502012131","0","1","103531","0","320120108","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40004","-50","1.5","0","1","90002","90008","300","140001","100","0","320120108","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502012141","0","1","103531","0","320120109","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40006","-50","1.2","0","1","90002","90008","300","140001","100","0","320120109","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502012151","0","1","103541","0","320120110","0","90","0","0","0","0","bgm_M63","32012","bgm_M63","40007","-50","1.2","0","1","90008","94002","300","25001","100","0","320120110","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","2","90008","94002","700","25001","50","0","320120201","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","2","90008","94002","900","25001","50","0","320120202","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","2","90008","94002","900","25001","50","0","320120203","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","2","90008","94002","1400","25001","50","0","320120204","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","2","90008","94002","1400","25001","50","0","320120205","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502012211","0","1","103531","0","320120106","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","2","90002","90008","300","140001","100","1","320120206","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502012221","0","1","103531","0","320120107","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","2","90002","90008","300","140001","100","1.1","320120207","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502012231","0","1","103531","0","320120108","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40004","-50","1.5","0","2","90002","90008","300","140001","100","0","320120208","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502012241","0","1","103531","0","320120109","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40006","-50","1.2","0","2","90002","90008","300","140001","100","0","320120209","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502012251","0","1","103541","0","320120110","0","90","0","0","0","0","bgm_M63","32012","bgm_M63","40007","-50","1.2","0","2","90008","94002","300","25001","100","0","320120210","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","3","90008","94002","700","25001","50","0","320120301","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","3","90008","94002","900","25001","50","0","320120302","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","3","90008","94002","900","25001","50","0","320120303","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","3","90008","94002","1400","25001","50","0","320120304","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","3","90008","94002","1400","25001","50","0","320120305","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502012311","0","1","103531","0","320120106","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","3","90002","90008","300","140001","100","1","320120306","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502012321","0","1","103531","0","320120107","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","3","90002","90008","300","140001","100","1.1","320120307","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502012331","0","1","103531","0","320120108","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40004","-50","1.5","0","3","90002","90008","300","140001","100","0","320120308","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502012341","0","1","103531","0","320120109","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40006","-50","1.2","0","3","90002","90008","300","140001","100","0","320120309","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502012351","0","1","103541","0","320120110","0","90","0","0","0","0","bgm_M63","32012","bgm_M63","40007","-50","1.2","0","3","90008","94002","300","25001","100","0","320120310","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","4","90008","94002","700","25001","50","0","320120401","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","4","90008","94002","900","25001","50","0","320120402","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","4","90008","94002","900","25001","50","0","320120403","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","4","90008","94002","1400","25001","50","0","320120404","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","4","90008","94002","1400","25001","50","0","320120405","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502012411","0","1","103531","0","320120106","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","4","90002","90008","300","140001","100","1","320120406","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502012421","0","1","103531","0","320120107","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","4","90002","90008","300","140001","100","1.1","320120407","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502012431","0","1","103531","0","320120108","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40004","-50","1.5","0","4","90002","90008","300","140001","100","0","320120408","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502012441","0","1","103531","0","320120109","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40006","-50","1.2","0","4","90002","90008","300","140001","100","0","320120409","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502012451","0","1","103541","0","320120110","0","90","0","0","0","0","bgm_M63","32012","bgm_M63","40007","-50","1.2","0","4","90008","94002","300","25001","100","0","320120410","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","5","90008","94002","700","25001","50","0","320120501","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","5","90008","94002","900","25001","50","0","320120502","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","5","90008","94002","900","25001","50","0","320120503","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","5","90008","94002","1400","25001","50","0","320120504","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32012","bgm_M06","40005","-50","0","0","5","90008","94002","1400","25001","50","0","320120505","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502012511","0","1","103531","0","320120106","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","5","90002","90008","300","140001","100","1","320120506","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502012521","0","1","103531","0","320120107","0","90","25001","0","0.8","0","bgm_M126","32012","bgm_M126","40004","-50","0.8","0","5","90002","90008","300","140001","100","1.1","320120507","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502012531","0","1","103531","0","320120108","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40004","-50","1.5","0","5","90002","90008","300","140001","100","0","320120508","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502012541","0","1","103531","0","320120109","0","90","25001","0","0","0","bgm_M64","32012","bgm_M64","40006","-50","1.2","0","5","90002","90008","300","140001","100","0","320120509","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502012551","0","1","103541","0","320120110","0","90","0","0","0","0","bgm_M63","32012","bgm_M63","40007","-50","1.2","0","5","90008","94002","300","25001","100","0","320120510","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","1","90008","94002","700","25001","50","0","320130101","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","1","90008","94002","900","25001","50","0","320130102","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","1","90008","94002","900","25001","50","0","320130103","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","1","90008","94002","1400","25001","50","0","320130104","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","1","90008","94002","1400","25001","50","0","320130105","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502013111","0","1","103531","0","320130106","0","90","25001","0","0.8","0","bgm_M126","32013","bgm_M126","40004","-50","0.8","0","1","90002","90008","300","140001","100","1","320130106","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502013121","0","1","103531","0","320130107","0","90","25001","0","0.8","0","bgm_M126","32013","bgm_M126","40004","-50","0.8","0","1","90002","90008","300","140001","100","0.8","320130107","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502013131","0","1","103531","0","320130108","0","90","25001","0","0","0","bgm_M64","32013","bgm_M64","40004","-50","1.5","0","1","90002","90008","300","140001","100","0","320130108","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502013141","0","1","103531","0","320130109","0","90","25001","0","0","0","bgm_M64","32013","bgm_M64","40006","-50","1","0","1","90002","90008","300","140001","100","0","320130109","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502013151","0","1","103541","0","320130110","0","90","0","0","0","0","bgm_M63","32013","bgm_M63","40007","-50","1.2","0","1","90008","94002","300","25001","100","0","320130110","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","2","90008","94002","700","25001","50","0","320130201","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","2","90008","94002","900","25001","50","0","320130202","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","2","90008","94002","900","25001","50","0","320130203","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","2","90008","94002","1400","25001","50","0","320130204","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","2","90008","94002","1400","25001","50","0","320130205","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502013211","0","1","103531","0","320130106","0","90","25001","0","0.8","0","bgm_M126","32013","bgm_M126","40004","-50","0.8","0","2","90002","90008","300","140001","100","1","320130206","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502013221","0","1","103531","0","320130107","0","90","25001","0","0.8","0","bgm_M126","32013","bgm_M126","40004","-50","0.8","0","2","90002","90008","300","140001","100","0.8","320130207","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502013231","0","1","103531","0","320130108","0","90","25001","0","0","0","bgm_M64","32013","bgm_M64","40004","-50","1.5","0","2","90002","90008","300","140001","100","0","320130208","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502013241","0","1","103531","0","320130109","0","90","25001","0","0","0","bgm_M64","32013","bgm_M64","40006","-50","1","0","2","90002","90008","300","140001","100","0","320130209","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502013251","0","1","103541","0","320130110","0","90","0","0","0","0","bgm_M63","32013","bgm_M63","40007","-50","1.2","0","2","90008","94002","300","25001","100","0","320130210","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","3","90008","94002","700","25001","50","0","320130301","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","3","90008","94002","900","25001","50","0","320130302","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","3","90008","94002","900","25001","50","0","320130303","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","3","90008","94002","1400","25001","50","0","320130304","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","3","90008","94002","1400","25001","50","0","320130305","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502013311","0","1","103531","0","320130106","0","90","25001","0","0.8","0","bgm_M126","32013","bgm_M126","40004","-50","0.8","0","3","90002","90008","300","140001","100","1","320130306","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502013321","0","1","103531","0","320130107","0","90","25001","0","0.8","0","bgm_M126","32013","bgm_M126","40004","-50","0.8","0","3","90002","90008","300","140001","100","0.8","320130307","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502013331","0","1","103531","0","320130108","0","90","25001","0","0","0","bgm_M64","32013","bgm_M64","40004","-50","1.5","0","3","90002","90008","300","140001","100","0","320130308","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502013341","0","1","103531","0","320130109","0","90","25001","0","0","0","bgm_M64","32013","bgm_M64","40006","-50","1","0","3","90002","90008","300","140001","100","0","320130309","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502013351","0","1","103541","0","320130110","0","90","0","0","0","0","bgm_M63","32013","bgm_M63","40007","-50","1.2","0","3","90008","94002","300","25001","100","0","320130310","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","4","90008","94002","700","25001","50","0","320130401","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","1","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","4","90008","94002","900","25001","50","0","320130402","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","2","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","4","90008","94002","900","25001","50","0","320130403","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","3","1"
"0","0","0","103531","0","0","0","90","0","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","4","90008","94002","1400","25001","50","0","320130404","3200701","103531","140001","90002","0","0","1.2","0","0","0","0","4","1"
"0","0","0","103531","0","0","0","90","90005","0","0","0","bgm_M06","32013","bgm_M06","40005","-50","0","0","4","90008","94002","1400","25001","50","0","320130405","3200702","103531","140001","90002","0","0","1.2","0","0","0","0","5","1"
"502013411","0","1","103531","0","320130106","0","90","25001","0","0.8","0","bgm_M126","32013","bgm_M126","40004","-50","0.8","0","4","90002","90008","300","140001","100","1","320130406","3200703","103531","94002","90009","0","0.8","1","0.8","0","1","0","6","5"
"502013421","0","1","103531","0","320130107","0","90","25001","0","0.8","0","bgm_M126","32013","bgm_M126","40004","-50","0.8","0","4","90002","90008","300","140001","100","0.8","320130407","3200703","103531","94002","90010","0","0.8","1","0.8","0","1","0","7","5"
"502013431","0","1","103531","0","320130108","0","90","25001","0","0","0","bgm_M64","32013","bgm_M64","40004","-50","1.5","0","4","90002","90008","300","140001","100","0","320130408","3200703","103531","94002","90011","0","0","1","0","0","1","0","8","3"
"502013441","0","1","103531","0","320130109","0","90","25001","0","0","0","bgm_M64","32013","bgm_M64","40006","-50","1","0","4","90002","90008","300","140001","100","0","320130409","3200703","103531","94002","90009","0","0","1","0","0","1","0","9","3"
"502013451","0","1","103541","0","320130110","0","90","0","0","0","0","bgm_M63","32013","bgm_M63","40007","-50","1.2","0","4","90008","94002","300","25001","100","0","320130410","3200704","103541","140001","90002","0","0","1","0","0","1","0","10","3"
