7fbe3145d603eaf2db458791b3824a0b756bb0ebaf7a3346f4f2dadb81e5eccf,e4eceb0df2fdfecdc87978976e63fa1cbaa674a6445a626f03b5eebf3f37026a,ccb38fdac1ba5eb8a1ce1a3344bdbc82a67ce016a1910b7909322e670fa50fe4,9e68bd099407aff323afd4ebec4ce8b9822f6c0a8860f6e87f902b03ada0e6a7,a4dfc1842dfb083073dedabb2d69511dc01572aab2ecb19ff169c66083e9adda,d2c3fe3a5ad27b688af3cbdd837aa4e6c6b549f19daf7466ef2814e4705807b7,7a8fe8cd0c89d7789dff0397a61b3a88d4717357598da3adfdbe45c24b36e9d0,93919cdf3df957e17b32b2c363afeb993d4d9cf41c7c5ac6164e8c59325ef896,13de3452bb0a58cfe653572dd252272c2e049474a96b0259a9ef9a75be1d297c,888da6b4f5e69f82154e7c99959891868112aea17f1969c5cf360fc44a2cb24a,ac5b080c34ed303c1db5e4825ab78648b0fe52c5d5773869db510580c6f62f12,40e9d65223e3d2e4cfeec3bfc1b272976631e1e1dd97c5bc427afd305a499266,46d07737392ca29302530d39c2e7c50628629b0feee570d16863430851cc71a6,11e2a47abb0bc346d645d1719c68a167e7597015b28b548173a4b02898d38cb4,3db2c5f52cf1fdff53a45d972741903ea1e3320c6d9a1c7ca7371bcddb134ac7,3309221534c1e3482a643e9ec07cb4b36668591b5bd1a5d35ba0333828aac21b,95cef07881ccf58f78d86c1c18fdce0ee52318fcd5f08dfe8946a899acdd341f,cf2cb91523facf906f434f23f7115fc17881d65e2ced7fdaa08dfd92d8dcbafd,7d23d28f6faf6d0d1a2e44268871a6d485bb0e2634e06a116e686b3c31ab4851,acb9b56d2d9e309fcb432e83044ec15ad6ee244066c8ef69719a3d03ec28edbe,f82d31f2ea398644830e60060a84085fa12eec3897dd283a90167789e9311243,b0d46cab724be873b0d608f833c6a6c3e2cfe69732d91cbf213bd0f5d2f5e045,f07c8a76e001302dec5a828ce9c5c7e2a360257e3adc746451e3dc0898fcad6f,d6ad48cc7a43355a94f0a694dd182d5cb0584e5cd5ed99282f593d8e15f9ff8e,6c4aa6462b92cd490a17e131604dd352e6a0341262b7d97a25f658c95d92760d,67ac64537c49d3b235ba7c2ca279b368e6fb3c941d2b7a9e98bca1cb99ec2a55,362147d8713459e3f8c82bb184a024802ef25d4456ed98c0f897821e5806d96c,33080f92ca870c4fb94db044241b8d83b21ec1fa3e4f85aacb4dd0d5de432402,a866547f017228826eeee1d7eea7cb76f532dc973ac37f9b8f8738670f0fdf09,6606b91beef4f7432b4b5ed8011f1e0974e3ab57624dbf2bdd36569dbf51f825,f8c358815026d402a22b107021718fddd2d348fab3670ca3c6f6168d259c5e1f,a043c00f14b1fbdef41b4c2e40068502387cb406ceda8167747fae2d5221c36e,54a8fd864360459d4b7d712a1199e92278d521cc182da8ffbfcd456a28ac6641,ac7f692e233eba8589f84ae8d843001b2fb0ede17eedb428bc9d5d6915981077,a7790862ca38cc506e2765943c58fc061b419f9f3cada20891bbb96fab27e042,0781ab92066c7f51bcc3ed96f52ec047b47bad925abceba6d6ce9abfdfa0f8b7,f6e7f5b275da29ad4fbef43c41b82ed71053b240b111360b3d268dc869e87e38,b24ff7bbe7dbd0b3cf5f64d01d335fc045bd8bde138fb9de6a35a9cf8e4f3711,688b6c9838e6f4f496d68ab218f6b2d97482e10e06be07b6ce6b03a0036ca77d,56fd2edf3dbd9dea00975ca2ac3f5cb832ddcab241be5ace1fe053639a99b7b8
"90","320110402","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32011","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320110403","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32011","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320110404","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32011","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320110405","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32011","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320110406","1","0.8","90002","1","90009","0","bgm_M126","0.8","4","1.1","0","0.8","0","0","320110106","300","502011411","0","bgm_M126","94002","90008","3200703","100","32011","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320110407","1","1.1","90002","1","90010","0","bgm_M126","0.8","4","0.8","0","0.8","0","0","320110107","300","502011421","0","bgm_M126","94002","90008","3200703","100","32011","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320110408","1","0","90002","1","90011","0","bgm_M64","0","4","0","0","0","0","0","320110108","300","502011431","0","bgm_M64","94002","90008","3200703","100","32011","0","40004","140001","0.9","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320110409","1","0","90002","1","90009","0","bgm_M64","0","4","0","0","0","0","0","320110109","300","502011441","0","bgm_M64","94002","90008","3200703","100","32011","0","40006","140001","1.5","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320110410","1","0","90008","1","90002","0","bgm_M63","0","4","0","0","0","0","0","320110110","300","502011451","0","bgm_M63","140001","94002","3200704","100","32011","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320110501","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32011","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320110502","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32011","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320110503","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32011","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320110504","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32011","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320110505","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32011","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320110506","1","0.8","90002","1","90009","0","bgm_M126","0.8","5","1.1","0","0.8","0","0","320110106","300","502011511","0","bgm_M126","94002","90008","3200703","100","32011","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320110507","1","1.1","90002","1","90010","0","bgm_M126","0.8","5","0.8","0","0.8","0","0","320110107","300","502011521","0","bgm_M126","94002","90008","3200703","100","32011","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320110508","1","0","90002","1","90011","0","bgm_M64","0","5","0","0","0","0","0","320110108","300","502011531","0","bgm_M64","94002","90008","3200703","100","32011","0","40004","140001","0.9","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320110509","1","0","90002","1","90009","0","bgm_M64","0","5","0","0","0","0","0","320110109","300","502011541","0","bgm_M64","94002","90008","3200703","100","32011","0","40006","140001","1.5","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320110510","1","0","90008","1","90002","0","bgm_M63","0","5","0","0","0","0","0","320110110","300","502011551","0","bgm_M63","140001","94002","3200704","100","32011","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320120101","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320120102","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320120103","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320120104","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320120105","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32012","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320120106","1","0.8","90002","1","90009","0","bgm_M126","0.8","1","1","0","0.8","0","0","320120106","300","502012111","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320120107","1","0.8","90002","1","90010","0","bgm_M126","0.8","1","1.1","0","0.8","0","0","320120107","300","502012121","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320120108","1","0","90002","1","90011","0","bgm_M64","0","1","0","0","0","0","0","320120108","300","502012131","0","bgm_M64","94002","90008","3200703","100","32012","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320120109","1","0","90002","1","90009","0","bgm_M64","0","1","0","0","0","0","0","320120109","300","502012141","0","bgm_M64","94002","90008","3200703","100","32012","0","40006","140001","1.2","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320120110","1","0","90008","1","90002","0","bgm_M63","0","1","0","0","0","0","0","320120110","300","502012151","0","bgm_M63","140001","94002","3200704","100","32012","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320120201","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320120202","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320120203","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320120204","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320120205","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32012","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320120206","1","0.8","90002","1","90009","0","bgm_M126","0.8","2","1","0","0.8","0","0","320120106","300","502012211","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320120207","1","0.8","90002","1","90010","0","bgm_M126","0.8","2","1.1","0","0.8","0","0","320120107","300","502012221","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320120208","1","0","90002","1","90011","0","bgm_M64","0","2","0","0","0","0","0","320120108","300","502012231","0","bgm_M64","94002","90008","3200703","100","32012","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320120209","1","0","90002","1","90009","0","bgm_M64","0","2","0","0","0","0","0","320120109","300","502012241","0","bgm_M64","94002","90008","3200703","100","32012","0","40006","140001","1.2","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320120210","1","0","90008","1","90002","0","bgm_M63","0","2","0","0","0","0","0","320120110","300","502012251","0","bgm_M63","140001","94002","3200704","100","32012","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320120301","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320120302","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320120303","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320120304","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320120305","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32012","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320120306","1","0.8","90002","1","90009","0","bgm_M126","0.8","3","1","0","0.8","0","0","320120106","300","502012311","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320120307","1","0.8","90002","1","90010","0","bgm_M126","0.8","3","1.1","0","0.8","0","0","320120107","300","502012321","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320120308","1","0","90002","1","90011","0","bgm_M64","0","3","0","0","0","0","0","320120108","300","502012331","0","bgm_M64","94002","90008","3200703","100","32012","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320120309","1","0","90002","1","90009","0","bgm_M64","0","3","0","0","0","0","0","320120109","300","502012341","0","bgm_M64","94002","90008","3200703","100","32012","0","40006","140001","1.2","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320120310","1","0","90008","1","90002","0","bgm_M63","0","3","0","0","0","0","0","320120110","300","502012351","0","bgm_M63","140001","94002","3200704","100","32012","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320120401","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320120402","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320120403","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320120404","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320120405","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32012","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320120406","1","0.8","90002","1","90009","0","bgm_M126","0.8","4","1","0","0.8","0","0","320120106","300","502012411","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320120407","1","0.8","90002","1","90010","0","bgm_M126","0.8","4","1.1","0","0.8","0","0","320120107","300","502012421","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320120408","1","0","90002","1","90011","0","bgm_M64","0","4","0","0","0","0","0","320120108","300","502012431","0","bgm_M64","94002","90008","3200703","100","32012","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320120409","1","0","90002","1","90009","0","bgm_M64","0","4","0","0","0","0","0","320120109","300","502012441","0","bgm_M64","94002","90008","3200703","100","32012","0","40006","140001","1.2","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320120410","1","0","90008","1","90002","0","bgm_M63","0","4","0","0","0","0","0","320120110","300","502012451","0","bgm_M63","140001","94002","3200704","100","32012","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320120501","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320120502","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320120503","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320120504","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32012","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320120505","1.2","0","90008","0","90002","0","bgm_M06","0","5","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32012","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320120506","1","0.8","90002","1","90009","0","bgm_M126","0.8","5","1","0","0.8","0","0","320120106","300","502012511","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320120507","1","0.8","90002","1","90010","0","bgm_M126","0.8","5","1.1","0","0.8","0","0","320120107","300","502012521","0","bgm_M126","94002","90008","3200703","100","32012","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320120508","1","0","90002","1","90011","0","bgm_M64","0","5","0","0","0","0","0","320120108","300","502012531","0","bgm_M64","94002","90008","3200703","100","32012","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320120509","1","0","90002","1","90009","0","bgm_M64","0","5","0","0","0","0","0","320120109","300","502012541","0","bgm_M64","94002","90008","3200703","100","32012","0","40006","140001","1.2","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320120510","1","0","90008","1","90002","0","bgm_M63","0","5","0","0","0","0","0","320120110","300","502012551","0","bgm_M63","140001","94002","3200704","100","32012","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320130101","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320130102","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320130103","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320130104","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320130105","1.2","0","90008","0","90002","0","bgm_M06","0","1","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32013","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320130106","1","0.8","90002","1","90009","0","bgm_M126","0.8","1","1","0","0.8","0","0","320130106","300","502013111","0","bgm_M126","94002","90008","3200703","100","32013","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320130107","1","0.8","90002","1","90010","0","bgm_M126","0.8","1","0.8","0","0.8","0","0","320130107","300","502013121","0","bgm_M126","94002","90008","3200703","100","32013","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320130108","1","0","90002","1","90011","0","bgm_M64","0","1","0","0","0","0","0","320130108","300","502013131","0","bgm_M64","94002","90008","3200703","100","32013","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320130109","1","0","90002","1","90009","0","bgm_M64","0","1","0","0","0","0","0","320130109","300","502013141","0","bgm_M64","94002","90008","3200703","100","32013","0","40006","140001","1","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320130110","1","0","90008","1","90002","0","bgm_M63","0","1","0","0","0","0","0","320130110","300","502013151","0","bgm_M63","140001","94002","3200704","100","32013","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320130201","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320130202","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320130203","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320130204","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320130205","1.2","0","90008","0","90002","0","bgm_M06","0","2","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32013","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320130206","1","0.8","90002","1","90009","0","bgm_M126","0.8","2","1","0","0.8","0","0","320130106","300","502013211","0","bgm_M126","94002","90008","3200703","100","32013","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320130207","1","0.8","90002","1","90010","0","bgm_M126","0.8","2","0.8","0","0.8","0","0","320130107","300","502013221","0","bgm_M126","94002","90008","3200703","100","32013","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320130208","1","0","90002","1","90011","0","bgm_M64","0","2","0","0","0","0","0","320130108","300","502013231","0","bgm_M64","94002","90008","3200703","100","32013","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320130209","1","0","90002","1","90009","0","bgm_M64","0","2","0","0","0","0","0","320130109","300","502013241","0","bgm_M64","94002","90008","3200703","100","32013","0","40006","140001","1","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320130210","1","0","90008","1","90002","0","bgm_M63","0","2","0","0","0","0","0","320130110","300","502013251","0","bgm_M63","140001","94002","3200704","100","32013","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320130301","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320130302","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320130303","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320130304","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320130305","1.2","0","90008","0","90002","0","bgm_M06","0","3","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32013","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320130306","1","0.8","90002","1","90009","0","bgm_M126","0.8","3","1","0","0.8","0","0","320130106","300","502013311","0","bgm_M126","94002","90008","3200703","100","32013","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320130307","1","0.8","90002","1","90010","0","bgm_M126","0.8","3","0.8","0","0.8","0","0","320130107","300","502013321","0","bgm_M126","94002","90008","3200703","100","32013","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320130308","1","0","90002","1","90011","0","bgm_M64","0","3","0","0","0","0","0","320130108","300","502013331","0","bgm_M64","94002","90008","3200703","100","32013","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320130309","1","0","90002","1","90009","0","bgm_M64","0","3","0","0","0","0","0","320130109","300","502013341","0","bgm_M64","94002","90008","3200703","100","32013","0","40006","140001","1","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320130310","1","0","90008","1","90002","0","bgm_M63","0","3","0","0","0","0","0","320130110","300","502013351","0","bgm_M63","140001","94002","3200704","100","32013","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
"90","320130401","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","700","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","1","0","0","103531","1","0","103531"
"90","320130402","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","2","0","0","103531","1","0","103531"
"90","320130403","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","900","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","3","0","0","103531","1","0","103531"
"90","320130404","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200701","50","32013","0","40005","25001","0","-50","0","0","4","0","0","103531","1","0","103531"
"90","320130405","1.2","0","90008","0","90002","0","bgm_M06","0","4","0","0","0","0","0","0","1400","0","0","bgm_M06","140001","94002","3200702","50","32013","0","40005","25001","0","-50","90005","0","5","0","0","103531","1","0","103531"
"90","320130406","1","0.8","90002","1","90009","0","bgm_M126","0.8","4","1","0","0.8","0","0","320130106","300","502013411","0","bgm_M126","94002","90008","3200703","100","32013","0","40004","140001","0.8","-50","25001","0","6","1","0","103531","5","0","103531"
"90","320130407","1","0.8","90002","1","90010","0","bgm_M126","0.8","4","0.8","0","0.8","0","0","320130107","300","502013421","0","bgm_M126","94002","90008","3200703","100","32013","0","40004","140001","0.8","-50","25001","0","7","1","0","103531","5","0","103531"
"90","320130408","1","0","90002","1","90011","0","bgm_M64","0","4","0","0","0","0","0","320130108","300","502013431","0","bgm_M64","94002","90008","3200703","100","32013","0","40004","140001","1.5","-50","25001","0","8","1","0","103531","3","0","103531"
"90","320130409","1","0","90002","1","90009","0","bgm_M64","0","4","0","0","0","0","0","320130109","300","502013441","0","bgm_M64","94002","90008","3200703","100","32013","0","40006","140001","1","-50","25001","0","9","1","0","103531","3","0","103531"
"90","320130410","1","0","90008","1","90002","0","bgm_M63","0","4","0","0","0","0","0","320130110","300","502013451","0","bgm_M63","140001","94002","3200704","100","32013","0","40007","25001","1.2","-50","0","0","10","1","0","103541","3","0","103541"
