41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689
"nop_14_rino_feed_in","nop_14_rino_feed_loop","0","0","514","1","1","514062","0","","3"
"","","","","514","514056","","514063","","","91"
"vo_drama_10082014_008","0","0","","514","vo_drama_10082014","","514064","","","21"
"沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。","1","7","0","514","106831","0","514065","0","0.5","11"
"nop_talk_bitter","","1","0.2","514","106831","","514066","","","3"
"1","","","","514","4","","514067","","","93"
"nop_talk_arm_crossed_joy","nop_talk_arm_crossed_loop_joy","0","0.2","514","106831","1","514068","0","","3"
"","","","","514","514065","","514069","","","91"
"0","","","","514","0.5","","514070","","","93"
"102931","150","105","1.95","515","1","-270","515001","1","nop_idle_joy1","1"
"104211","-150","103","1.95","515","1","-255","515002","0","nop_idle_wish","1"
"105411","-300","104","1.95","515","1","-275","515003","0","nop_15_tsumugi_idle_arm_crossed","1"
"0","","","","515","0.5","","515004","","","93"
"vo_drama_10082015_001","0","0","","515","vo_drama_10082015","","515005","","","21"
"新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！","1","4","0","515","102931","0","515006","0","0.5","11"
"nop_15_nozomi_talk_joy","","1","0.2","515","102931","","515007","","","3"
"1","","","","515","2.5","","515008","","","93"
"nop_15_nozomi_start","nop_15_nozomi_start_loop","0","0.2","515","102931","1","515009","0.2","","3"
"1","","","","515","3","","515010","","","93"
"nop_talk_bitter","","1","0.2","515","102931","","515011","","","3"
"","","","","515","515006","","515012","","","91"
"1","","","","515","0.2","","515013","","","93"
"nop_idle_bitter","","1","0.2","515","102931","","515014","","","3"
"vo_drama_10082015_002","0","0","","515","vo_drama_10082015","","515015","","","21"
"望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。","1","4","0","515","104211","0","515016","0","0.5","11"
"nop_talk_worry","","1","0.2","515","104211","","515017","","","3"
"1","","","","515","3","","515018","","","93"
"nop_talk_wish4","","1","0.2","515","104211","","515019","","","3"
"1","","","","515","5","","515020","","","93"
"nop_talk_joy3","","1","0.2","515","104211","","515021","","","3"
"1","","","","515","1.5","","515022","","","93"
"nop_bow2","nop_idle_normal","0","0.2","515","104211","1","515023","0.2","","3"
"","","","","515","515016","","515024","","","91"
"vo_drama_10082015_003","0","0","","515","vo_drama_10082015","","515025","","","21"
"受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？","1","6","0","515","105411","0","515026","0","0.5","11"
"nop_talk_sad2","","1","0.2","515","105411","","515027","","","3"
"1","","","","515","4.5","","515028","","","93"
"nop_talk_anger","","1","0.2","515","105411","","515029","","","3"
"","","","","515","515026","","515030","","","91"
"nop_idle_anger","","1","0.2","515","105411","","515031","","","3"
"vo_drama_10082015_004","0","0","","515","vo_drama_10082015","","515032","","","21"
"呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。","1","6","0","515","102931","0","515033","0","0.5","11"
"nop_talk_bitter","","1","0.2","515","102931","","515034","","","3"
"1","","","","515","1.5","","515035","","","93"
"nop_talk_thinking","","1","0.2","515","102931","","515036","","","3"
"","","","","515","515033","","515037","","","91"
"nop_idle_thinking","","1","0.2","515","102931","","515038","","","3"
"vo_drama_10082015_005","0","0","","515","vo_drama_10082015","","515039","","","21"
"小、小望！\n那只是因為我覺得\n怜大人也會來而已！","1","4","0","515","105411","0","515040","0","0.5","11"
"nop_talk_surprise2","","1","0.2","515","105411","","515041","","","3"
"1","","","","515","1.75","","515042","","","93"
"nop_talk_anger2","","1","0.2","515","105411","","515043","","","3"
"","","","","515","515040","","515044","","","91"
"nop_idle_anger2","","1","0.2","515","105411","","515045","","","3"
"vo_drama_10082015_006","0","0","","515","vo_drama_10082015","","515046","","","21"
"的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。","1","5","0","515","104211","0","515047","0","0.5","11"
"nop_talk_wish","","1","0.2","515","104211","","515048","","","3"
"","","","","515","515047","","515049","","","91"
"nop_idle_wish","","1","0.2","515","104211","","515050","","","3"
"vo_drama_10082015_007","0","0","","515","vo_drama_10082015","","515051","","","21"
"有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。","1","6","0","515","102931","0","515052","0","0.5","11"
"nop_15_nozomi_talk_joy","","1","0.2","515","102931","","515053","","","3"
"","","","","515","515052","","515054","","","91"
"nop_idle_joy1","","1","0.2","515","102931","","515055","","","3"
"vo_drama_10082015_008","0","0","","515","vo_drama_10082015","","515056","","","21"
"話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……","1","4","0","515","105411","0","515057","0","0.5","11"
"nop_talk_surprise1","","1","0.2","515","105411","","515058","","","3"
"1","","","","515","2","","515059","","","93"
"nop_talk_thinking","","1","0.5","515","105411","","515060","","","3"
"1","","","","515","5","","515061","","","93"
"nop_talk_surprise1","","1","0.2","515","105411","","515062","","","3"
"","","","","515","515057","","515063","","","91"
"nop_idle_surprise1","","1","0.2","515","105411","","515064","","","3"
"vo_drama_10082015_009","0","0","","515","vo_drama_10082015","","515065","","","21"
"很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？","1","5","0","515","102931","0","515066","0","0.5","11"
"nop_talk_joy2","","1","0.2","515","102931","","515067","","","3"
"1","","","","515","2","","515068","","","93"
"nop_talk_normal","","1","0.2","515","102931","","515069","","","3"
"","","","","515","515066","","515070","","","91"
"nop_idle_normal","","1","0.2","515","102931","","515071","","","3"
"vo_drama_10082015_010","0","0","","515","vo_drama_10082015","","515072","","","21"
"我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。","1","5","0","515","104211","0","515073","0","0.5","11"
"nop_talk_joy1","","1","0.2","515","104211","","515074","","","3"
"1","","","","515","2.25","","515075","","","93"
"nop_talk_wish","","1","0.2","515","104211","","515076","","","3"
"","","","","515","515073","","515077","","","91"
"nop_idle_wish","","1","0.2","515","104211","","515078","","","3"
"vo_drama_10082015_011","0","0","","515","vo_drama_10082015","","515079","","","21"
"既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！","1","6","0","515","105411","0","515080","0","0.5","11"
"nop_talk_guts2","nop_talk_guts2_loop","0","0.2","515","105411","1","515081","0.2","","3"
"1","","","","515","3.5","","515082","","","93"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","515","105411","1","515083","0.2","","3"
"","","","","515","515080","","515084","","","91"
"nop_idle_doya","","1","0.2","515","105411","","515085","","","3"
"vo_drama_10082015_012","0","0","","515","vo_drama_10082015","","515086","","","21"
"幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！","1","4","0","515","102931","0","515087","0","0.5","11"
"nop_talk_joy2","","1","0.2","515","102931","","515088","","","3"
"1","","","","515","2","","515089","","","93"
"nop_talk_joy1","","1","0.2","515","102931","","515090","","","3"
"","","","","515","515087","","515091","","","91"
"nop_idle_joy1","","1","0.2","515","102931","","515092","","","3"
"vo_drama_10082015_013","0","0","","515","vo_drama_10082015","","515093","","","21"
"我們會舉辦一場能配得上\n新年之始的美妙演唱會。","1","6","0","515","104211","0","515094","0","0.5","11"
"nop_talk_joy3_blink","","1","0.2","515","104211","","515095","","","3"
"","","","","515","515094","","515096","","","91"
"nop_idle_joy1","","1","0.2","515","104211","","515097","","","3"
"vo_drama_10082015_014","0","0","","515","vo_drama_10082015","","515098","","","21"
"我們會準備好\n無懈可擊的舞台。\n敬請期待。","1","6","0","515","105411","0","515099","0","0.5","11"
"nop_15_tsumugi_talk_arm_crossed","nop_15_tsumugi_talk_arm_crossed_loop","0","0.2","515","105411","1","515100","0.2","","3"
"1","","","","515","2.5","","515101","","","93"
"nop_talk_arm_crossed_loop_joy","","1","0.2","515","105411","","515102","","","3"
"","","","","515","515099","","515103","","","91"
"nop_idle_arm_crossed_joy","","1","0.2","515","105411","","515104","","","3"
"vo_drama_10082015_015","0","0","","515","vo_drama_10082015","","515105","","","21"
"今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪","1","6","0","515","102931","0","515106","0","0.5","11"
"nop_talk_joy2","","1","0.2","515","102931","","515107","","","3"
"","","","","515","3","","515108","","","93"
"nop_15_cmn_last","nop_talk_joy1_wink","0","0.2","515","102931","1","515109","0.2","","3"
"","","","","515","515106","","515110","","","91"
"nop_talk_guts4","nop_idle_guts4","0","0.2","515","102931","1","515111","0.2","","3"
"","","","","515","0.2","","515112","","","93"
"nop_talk_guts2","nop_idle_guts2","0","0.2","515","104211","1","515113","0.2","","3"
"","","","","515","0.1","","515114","","","93"
"nop_talk_guts2","nop_idle_guts2","0","0.2","515","105411","1","515115","0.2","","3"
"0","","","","515","1","","515116","","","93"
"106731","150","105","1.95","516","1","-255","516001","1","nop_idle_normal","1"
"106631","-150","101","1.95","516","1","-255","516002","0","nop_idle_joy2","1"
"106531","-300","104","1.95","516","1","-275","516003","0","nop_16_kaya_idle_normal2","1"
"2","230","106","1.95","516","1","-255","516004","1","nop_rago_idle","5"
"22","150","106","1.95","516","1","-255","516005","1","NoItem_idle","5"
"23","150","100","1.95","516","1","-255","516006","1","NoItem","5"
"1","1","1","0","516","23","0","516007","0","","6"
"1","1","1","0","516","22","0","516008","0","","6"
"0","","","","516","0.5","","516009","","","93"
"nop_talk_joy2","","1","0.2","516","106631","","516010","","","3"
"vo_drama_10082016_001","0","0","","516","vo_drama_10082016","","516011","","","21"
"來，小哥！新年快樂啦！\n給我紅包！","1","5","0","516","106631","0","516012","0","0.5","11"
"1","","","","516","2.2","","516013","","","93"
"nop_16_inori_talk_doya","nop_16_inori_talk_doya_loop","0","0.2","516","106631","1","516014","0","","3"
"","","","","516","516012","","516015","","","91"
"nop_16_inori_idle_doya","","1","0.2","516","106631","","516016","","","3"
"nop_16_kaya_talk_normal","","1","0.2","516","106531","","516017","","","3"
"vo_drama_10082016_002","0","0","","516","vo_drama_10082016","","516018","","","21"
"喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。","1","7","0","516","106531","0","516019","0","0.5","11"
"1","","","","516","4","","516020","","","93"
"nop_16_kaya_talk_normal2","nop_16_kaya_talk_normal2_loop","0","0.2","516","106531","1","516021","0","","3"
"","","","","516","516019","","516022","","","91"
"nop_16_kaya_idle_normal2","","1","0.2","516","106531","","516023","","","3"
"nop_talk_joy1","","1","0.2","516","106731","","516024","","","3"
"vo_drama_10082016_003","0","0","","516","vo_drama_10082016","","516025","","","21"
"不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。","1","7","0","516","106731","0","516026","0","0.5","11"
"","","","","516","516026","","516027","","","91"
"nop_idle_joy1","","1","0.2","516","106731","","516028","","","3"
"nop_16_inori_talk_nofaith","nop_16_inori_talk_nofaith_loop","0","0.2","516","106631","1","516029","0","","3"
"vo_drama_10082016_004","0","0","","516","vo_drama_10082016","","516030","","","21"
"感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！","1","6","0","516","106631","0","516031","0","0.5","11"
"1","","","","516","4","","516032","","","93"
"nop_16_inori_talk_guts","nop_16_inori_talk_guts_loop","0","0.2","516","106631","1","516033","0","","3"
"","","","","516","516031","","516034","","","91"
"nop_16_inori_idle_guts","","1","0.2","516","106631","","516035","","","3"
"nop_talk_normal","","1","0.2","516","106731","","516036","","","3"
"vo_drama_10082016_005","0","0","","516","vo_drama_10082016","","516037","","","21"
"祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？","1","7","0","516","106731","0","516038","0","0.5","11"
"1","","","","516","4","","516039","","","93"
"nop_talk_guts2","nop_talk_guts2_loop","0","0.2","516","106731","1","516040","0","","3"
"","","","","516","516038","","516041","","","91"
"nop_idle_wish","","1","0.2","516","106731","","516042","","","3"
"nop_16_homare_idle_wish","","1","0.2","516","22","","516043","","","3"
"nop_talk_sad","","1","0.2","516","106631","","516044","","","3"
"vo_drama_10082016_006","0","0","","516","vo_drama_10082016","","516045","","","21"
"那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！","1","5","0","516","106631","0","516046","0","0.5","11"
"1","","","","516","3.4","","516047","","","93"
"BlackFade","","1","0","516","23","","516048","","","3"
"1","1","1","0.2","516","23","0.5","516049","0","","6"
"1","","","","516","0.2","","516050","","","93"
"1","1","1","0","516","22","1","516051","0","","6"
"nop_16_homare_talk_kaigan_wish","nop_16_homare_idle_kaigan_wish","0","0.2","516","22","1","516052","0.2","","3"
"nop_16_homare_talk_kaigan_wish","nop_16_homare_idle_kaigan_wish","0","0.2","516","106731","1","516053","0.2","","3"
"nop_surprise","nop_talk_surprise2","0","0.2","516","106631","1","516054","0.2","","3"
"0","","","","516","1","","516055","","","93"
"1","1","1","0.2","516","23","0","516056","0","","6"
"","","","","516","516046","","516057","","","91"
"nop_idle_surprise2","","1","0.2","516","106631","","516058","","","3"
"nop_15_tsumugi_talk_arm_crossed","nop_15_tsumugi_talk_arm_crossed_loop","0","0.2","516","106531","1","516059","0","","3"
"vo_drama_10082016_007","0","0","","516","vo_drama_10082016","","516060","","","21"
"唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。","1","6","0","516","106531","0","516061","0","0.5","11"
"1","","","","516","4","","516062","","","93"
"nop_16_inori_talk_doya","nop_16_inori_talk_doya_loop","0","0.2","516","106531","1","516063","0","","3"
"","","","","516","516061","","516064","","","91"
"nop_16_inori_idle_doya","","1","0.2","516","106531","","516065","","","3"
"0","","","","516","0.5","","516066","","","93"
"111031","150","104","1.95","517","1","-225","517001","1","nop_idle_normal","1"
"110931","-150","103","1.95","517","1","-225","517002","0","nop_idle_normal","1"
"110831","-300","105","1.95","517","1","-255","517003","0","nop_17_chloe_idle_normal2","1"
"0","","","","517","0.5","","517004","","","93"
"vo_drama_10082017_001","0","0","","517","vo_drama_10082017","","517005","","","21"
"呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！","1","7","0","517","110931","0","517006","0","0.5","11"
"nop_17_chieru_swing","nop_idle_normal","0","0.2","517","110931","1","517007","0.2","","3"
"1","","","","517","1.5","","517008","","","93"
"nop_17_chieru_ahahaStand_in","nop_17_chieru_ahahaStand_loop","0","0.2","517","110931","1","517009","0","","3"
"1","","","","517","4","","517010","","","93"
"nop_17_chieru_huhuStand_in","nop_17_chieru_huhuStand_loop","0","0.2","517","110931","1","517011","0","","3"
"","","","","517","517006","","517012","","","91"
"vo_drama_10082017_002","0","0","","517","vo_drama_10082017","","517013","","","21"
"話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。","1","6","0","517","110831","0","517014","0","0.5","11"
"nop_17_chloe_talk_normal_sad","nop_17_chloe_talk_normal_sad_loop","0","0.2","517","110831","1","517015","0","","3"
"1","","","","517","3.5","","517016","","","93"
"nop_talk_worry","","1","0.2","517","110831","","517017","","","3"
"","","","","517","517014","","517018","","","91"
"nop_17_chloe_idle_normal2","","1","0.2","517","110831","","517019","","","3"
"vo_drama_10082017_003","0","0","","517","vo_drama_10082017","","517020","","","21"
"相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。","1","7","0","517","111031","0","517021","0","0.5","11"
"nop_talk_normal_suprise1","","1","0.2","517","111031","","517022","","","3"
"nop_idle_normal_suprise1","","1","0.2","517","110931","","517023","","","3"
"1","","","","517","2.2","","517024","","","93"
"nop_talk_joy1","","1","0.2","517","111031","","517025","","","3"
"1","","","","517","4.8","","517026","","","93"
"nop_talk_joy3_blink2","","1","0.2","517","111031","","517027","","","3"
"","","","","517","517021","","517028","","","91"
"nop_idle_normal","","1","0.2","517","111031","","517029","","","3"
"vo_drama_10082017_004","0","0","","517","vo_drama_10082017","","517030","","","21"
"啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。","1","6","0","517","110931","0","517031","0","0.5","11"
"nop_talk_joy1_normal","","1","0.2","517","110931","","517032","","","3"
"1","","","","517","4.3","","517033","","","93"
"nop_17_chieru_talk_doya","nop_17_chieru_talk_doya_loop","0","0.2","517","110931","1","517034","0","","3"
"","","","","517","517031","","517035","","","91"
"vo_drama_10082017_005","0","0","","517","vo_drama_10082017","","517036","","","21"
"沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。","1","6","0","517","111031","0","517037","0","0.5","11"
"nop_17_yuni_talk_nofaith","nop_17_yuni_talk_nofaith_loop","0","0.2","517","111031","1","517038","0","","3"
"1","","","","517","3","","517039","","","93"
"nop_talk_guts2","nop_talk_guts2_loop","0","0.2","517","111031","1","517040","0","","3"
"","","","","517","517037","","517041","","","91"
"vo_drama_10082017_006","0","0","","517","vo_drama_10082017","","517042","","","21"
"啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。","1","5","0","517","110831","0","517043","0","0.5","11"
"nop_talk_arm_crossed_loop2","","1","0.2","517","110831","","517044","","","3"
"1","","","","517","1.7","","517045","","","93"
"nop_17_chloe_talk_normal_joy","nop_17_chloe_talk_normal_joy_loop","0","0.2","517","110831","1","517046","0","","3"
"nop_idle_joy1","","1","0.2","517","110931","","517047","","","3"
"","","","","517","517043","","517048","","","91"
"nop_17_chloe_idle_normal_joy","","1","0.2","517","110831","","517049","","","3"
"vo_drama_10082017_007","0","0","","517","vo_drama_10082017","","517050","","","21"
"話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？","1","6","0","517","110931","0","517051","0","0.5","11"
"nop_talk_joy2","","1","0.2","517","110931","","517052","","","3"
"1","","","","517","5","","517053","","","93"
"nop_idle_surprise_kira","","1","0.2","517","111031","","517054","","","3"
"","","","","517","517051","","517055","","","91"
"nop_idle_normal","","1","0.2","517","110931","","517056","","","3"
"vo_drama_10082017_008","0","0","","517","vo_drama_10082017","","517057","","","21"
"好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！","1","7","0","517","111031","0","517058","0","0.5","11"
"nop_17_yuni_pose","nop_17_yuni_pose_loop","0","0.2","517","111031","1","517059","0","","3"
"1","","","","517","0.7","","517060","","","93"
"nop_17_chieru_smile","nop_idle_normal","0","0.2","517","110931","1","517061","0.2","","3"
"10","0","1","0","517","110931","0","517062","0","0","12"
"nop_17_chloe_04","nop_17_chloe_idle_normal_joy","0","0.2","517","110831","1","517063","0.2","","3"
"6","0","1","0","517","110831","0","517064","0","0","12"
"1","","","","517","1","","517065","","","93"
"nop_17_yuni_huhuStand_in","","0","0.2","517","111031","","517066","","","3"
"1","","","","517","1.5","","517067","","","93"
"nop_17_yuni_ahahaStand_in","nop_17_yuni_ahahaStand_loop","0","0.2","517","111031","1","517068","0","","3"
"","","","","517","517058","","517069","","","91"
"0","","","","517","111031","","517070","","","4"
"nop_run","","1","0.2","517","111031","","517071","","","3"
"1000","3","-225","","517","111031","0","517072","","","2"
"0","","","","517","0.3","","517073","","","93"
"nop_run","","1","0.2","517","110931","","517074","","","3"
"1000","3","-225","","517","110931","0","517075","","","2"
"0","","","","517","0.1","","517076","","","93"
"nop_run_joy","","1","0.2","517","110831","","517077","","","3"
"1000","3","-255","","517","110831","0","517078","","","2"
"0","","","","517","3","","517079","","","93"
"0","","","","517","0.5","","517080","","","93"
"115031","-150","105","1.95","518","1","-255","518001","0","nop_idle_normal","1"
"114711","150","104","1.95","518","1","-255","518002","1","nop_18_muimi_idle_joy_normal","1"
"118511","-1000","107","1.95","518","1","-275","518003","0","nop_18_karin_idle_normal","1"
"118031","300","106","1.95","518","1","-275","518004","1","nop_idle_joy2","1"
"0","","","","518","0.5","","518005","","","93"
"nop_18_credita_talk_surprise","","1","0.2","518","118031","","518006","","","3"
"vo_drama_10082018_001","0","0","","518","vo_drama_10082018","","518007","","","21"
"哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。","1","6","0","518","118031","0","518008","0","0.5","11"
"1","","","","518","3.5","","518009","","","93"
"nop_talk_doya","nop_talk_doya_loop","0","0.2","518","118031","1","518010","0","","3"
"","","","","518","518008","","518011","","","91"
"nop_idle_doya","","1","0.2","518","118031","","518012","","","3"
"nop_18_muimi_hello","","1","0.2","518","114711","","518013","","","3"
"vo_drama_10082018_002","0","0","","518","vo_drama_10082018","","518014","","","21"
"新年快樂！\n年菜也很美味，\n這真是最棒的新年了！","1","7","0","518","114711","0","518015","0","0.5","11"
"1","","","","518","1.5","","518016","","","93"
"nop_talk_normal","","1","0.2","518","114711","","518017","","","3"
"","","","","518","518015","","518018","","","91"
"nop_idle_normal","","1","0.2","518","114711","","518019","","","3"
"nop_talk_sad2","","1","0.2","518","115031","","518020","","","3"
"vo_drama_10082018_003","0","0","","518","vo_drama_10082018","","518021","","","21"
"在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。","1","6","0","518","115031","0","518022","0","0.5","11"
"","","","","518","518022","","518023","","","91"
"nop_idle_normal","","1","0.2","518","115031","","518024","","","3"
"nop_talk_bitter","","1","0.2","518","114711","","518025","","","3"
"vo_drama_10082018_004","0","0","","518","vo_drama_10082018","","518026","","","21"
"雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！","1","7","0","518","114711","0","518027","0","0.5","11"
"","","","","518","518027","","518028","","","91"
"nop_18_muimi_idle_normal","","1","0.2","518","114711","","518029","","","3"
"nop_talk_thinking","","1","0.2","518","115031","","518030","","","3"
"vo_drama_10082018_005","0","0","","518","vo_drama_10082018","","518031","","","21"
"……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。","1","9","0","518","115031","0","518032","0","0.5","11"
"","","","","518","518032","","518033","","","91"
"nop_idle_thinking","","1","0.2","518","115031","","518034","","","3"
"nop_18_neneka_talk_normal","","1","0.2","518","115031","","518035","","","3"
"vo_drama_10082018_006","0","0","","518","vo_drama_10082018","","518036","","","21"
"我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。","1","6","0","518","115031","0","518037","0","0.5","11"
"1","","","","518","3","","518038","","","93"
"nop_18_neneka_humu2","nop_18_neneka_humu2_loop","0","0.2","518","115031","1","518039","0","","3"
"","","","","518","518037","","518040","","","91"
"nop_surprise","nop_talk_surprise1","0","0.2","518","118031","1","518041","0","","3"
"vo_drama_10082018_007","0","0","","518","vo_drama_10082018","","518042","","","21"
"！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！","1","6","0","518","118031","0","518043","0","0.5","11"
"1","","","","518","1","","518044","","","93"
"nop_talk_sad","","1","0.2","518","118031","","518045","","","3"
"1","","","","518","2","","518046","","","93"
"nop_18_credita_ahahaStand_in","nop_18_credita_ahahaStand_loop","0","0.2","518","118031","1","518047","0","","3"
"1","","","","518","1","","518048","","","93"
"nop_walk","","1","0.2","518","118511","","518049","","","3"
"-350","3","-275","","518","118511","0","518050","","","2"
"0","","","","518","1","","518051","","","93"
"nop_18_credita_ohohoStand_in","nop_18_credita_ohohoStand_loop","0","0.2","518","118031","1","518052","0","","3"
"0","","","","518","2","","518053","","","93"
"nop_18_karin_idle_normal","","1","0.2","518","118511","","518054","","","3"
"","","","","518","518043","","518055","","","91"
"nop_18_credita_ohohoStand_out","nop_idle_sad","1","0.2","518","118031","","518056","0.4","","3"
"0","","","","518","0","","518057","","","93"
"1","","","","518","115031","","518058","","","4"
"nop_idle_normal","","1","0.2","518","115031","","518059","","","3"
"0","","","","518","0","","518060","","","93"
"nop_idle_joy1","","1","0.2","518","114711","","518061","","","3"
"nop_idle_normal","","1","0.2","518","118031","","518062","","","3"
"nop_18_karin_talk_normal","","1","0.2","518","118511","","518063","","","3"
"vo_drama_10082018_008","0","0","","518","vo_drama_10082018","","518064","","","21"
"受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！","1","6","0","518","118511","0","518065","0","0.5","11"
"1","","","","518","0.5","","518066","","","93"
"1","","","","518","4.5","","518067","","","93"
"nop_18_karin_bow","nop_18_karin_idle_normal","0","0.2","518","118511","1","518068","0","","3"
"","","","","518","518065","","518069","","","91"
"nop_18_muimi_hello","nop_idle_normal","0","0.2","518","114711","1","518070","0","","3"
"nop_bow","nop_idle_normal","0","0.2","518","115031","1","518071","0","","3"
"nop_18_credita_ahahaStand_loop","","1","0.2","518","118031","","518072","","","3"
"0","","","","518","1.5","","518073","","","93"
