9deafa204258109f2a4b65c8c13d03228f205d347aba6cce8bf57bdf22e76b85,13a80a06b7df3f7fc130daf4dc51e326e46d335938d6cba33e094650c9233d8e,aa1fdc4524a48093dfaefd423c3f0d7b3f1f35c3fe269448c5745703a377b800,59535a19a0c9e28981d1511a71d27c3282bcae4fac0379d1bd09fcf8402d5438,de85d59df66dcebbea2091dfd01fd5a519788f52f1ec3111422d4a5890e3e78d,3fd982b6602f5dfe20bc78c8785aacc1644ee50d0757440a8f6b1c050cb0703a,f5b66bbaee3599a1900cdab175343da909363706eb5f97fb1df66c41e9acfbdf,a6b8130dec6ff5e14f8c763f9bded1215b9d6cc13ad882c515cf5f97a45b3111
"2030/01/01 23:59:59","99001193","1","討伐SPECIAL阿斯特賴亞牛肝菌！","10","2001193","11001193","2022/10/02 16:00:00"
"2030/01/01 23:59:59","99001194","1","討伐NORMAL海將海馬指揮官！","10","2001194","11001194","2022/11/01 16:00:00"
"2030/01/01 23:59:59","99001195","1","討伐HARD海將海馬指揮官！","10","2001195","11001195","2022/11/01 16:00:00"
"2030/01/01 23:59:59","99001196","1","討伐VERY HARD海將海馬指揮官！","10","2001196","11001196","2022/11/01 16:00:00"
"2030/01/01 23:59:59","99001197","1","討伐SPECIAL海將海馬指揮官！","10","2001197","11001197","2022/11/01 16:00:00"
"2030/01/01 23:59:59","99001198","1","絕不退讓的夏日遊戲","10","2001198","11001198","2022/11/01 16:00:00"
"2030/01/01 23:59:59","99001199","1","夏日遊戲的霸者","10","2001199","11001199","2022/11/01 16:00:00"
"2030/01/01 23:59:59","99001200","1","討伐NORMAL月光之門！","10","2001200","11001200","2022/12/01 16:00:00"
"2030/01/01 23:59:59","99001201","1","討伐HARD月光之門！","10","2001201","11001201","2022/12/01 16:00:00"
"2030/01/01 23:59:59","99001202","1","討伐VERY HARD月光之門！","10","2001202","11001202","2022/12/01 16:00:00"
"2030/01/01 23:59:59","99001203","1","討伐SPECIAL月光之門！","10","2001203","11001203","2022/12/01 16:00:00"
"2030/01/01 23:59:59","99001204","1","和小繆的回憶","10","2001204","11001204","2022/12/01 16:00:00"
"2030/01/01 23:59:59","99001205","1","討伐NORMAL哀執的植物羊！","10","2001205","11001205","2023/01/02 16:00:00"
"2030/01/01 23:59:59","99001206","1","討伐HARD哀執的植物羊！","10","2001206","11001206","2023/01/02 16:00:00"
"2030/01/01 23:59:59","99001207","1","討伐VERY HARD哀執的植物羊！","10","2001207","11001207","2023/01/02 16:00:00"
"2030/01/01 23:59:59","99001208","1","討伐SPECIAL哀執的植物羊！","10","2001208","11001208","2023/01/02 16:00:00"
"2030/01/01 23:59:59","99001209","1","討伐NORMAL瘋狂直播主‧輝美！","10","2001209","11001209","2023/02/01 16:00:00"
"2030/01/01 23:59:59","99001210","1","討伐HARD瘋狂直播主‧輝美！","10","2001210","11001210","2023/02/01 16:00:00"
"2030/01/01 23:59:59","99001211","1","討伐VERY HARD瘋狂直播主‧輝美！","10","2001211","11001211","2023/02/01 16:00:00"
"2030/01/01 23:59:59","99001212","1","討伐SPECIAL瘋狂直播主‧輝美！","10","2001212","11001212","2023/02/01 16:00:00"
"2030/01/01 23:59:59","99001213","1","討伐NORMAL黑曜魔像！","10","2001213","11001213","2023/03/01 16:00:00"
"2030/01/01 23:59:59","99001214","1","討伐HARD黑曜魔像！","10","2001214","11001214","2023/03/01 16:00:00"
"2030/01/01 23:59:59","99001215","1","討伐VERY HARD黑曜魔像！","10","2001215","11001215","2023/03/01 16:00:00"
"2030/01/01 23:59:59","99001216","1","討伐SPECIAL黑曜魔像！","10","2001216","11001216","2023/03/01 16:00:00"
"2030/01/01 23:59:59","99001217","1","討伐NORMAL不幸福的多倫多獸！","10","2001217","11001217","2023/04/01 16:00:00"
"2030/01/01 23:59:59","99001218","1","討伐HARD不幸福的多倫多獸！","10","2001218","11001218","2023/04/01 16:00:00"
"2030/01/01 23:59:59","99001219","1","討伐VERY HARD不幸福的多倫多獸！","10","2001219","11001219","2023/04/01 16:00:00"
"2030/01/01 23:59:59","99001220","1","討伐SPECIAL不幸福的多倫多獸！","10","2001220","11001220","2023/04/01 16:00:00"
"2030/01/01 23:59:59","99001221","1","討伐NORMAL汙穢的湯之神‧陽卵！","10","2001221","11001221","2023/05/01 16:00:00"
"2030/01/01 23:59:59","99001222","1","討伐HARD汙穢的湯之神‧陽卵！","10","2001222","11001222","2023/05/01 16:00:00"
"2030/01/01 23:59:59","99001223","1","討伐VERY HARD汙穢的湯之神‧陽卵！","10","2001223","11001223","2023/05/01 16:00:00"
"2030/01/01 23:59:59","99001224","1","討伐SPECIAL汙穢的湯之神‧陽卵！","10","2001224","11001224","2023/05/01 16:00:00"
"2030/01/01 23:59:59","99001225","1","討伐NORMAL樂園守護者！","10","2001225","11001225","2023/06/01 16:00:00"
"2030/01/01 23:59:59","99001226","1","討伐HARD樂園守護者！","10","2001226","11001226","2023/06/01 16:00:00"
"2030/01/01 23:59:59","99001227","1","討伐VERY HARD樂園守護者！","10","2001227","11001227","2023/06/01 16:00:00"
"2030/01/01 23:59:59","99001228","1","討伐SPECIAL樂園守護者！","10","2001228","11001228","2023/06/01 16:00:00"
"2030/01/01 23:59:59","99001229","1","討伐NORMAL象徵久遠庭園之人！","10","2001229","11001229","2023/06/08 16:00:00"
"2030/01/01 23:59:59","99001230","1","討伐HARD象徵久遠庭園之人！","10","2001230","11001230","2023/06/08 16:00:00"
"2030/01/01 23:59:59","99001231","1","討伐VERY HARD象徵久遠庭園之人！","10","2001231","11001231","2023/06/08 16:00:00"
"2030/01/01 23:59:59","99001232","1","討伐SPECIAL象徵久遠庭園之人！","10","2001232","11001232","2023/06/08 16:00:00"
"2030/01/01 23:59:59","99001233","1","討伐NORMAL祈福託災的招財貓！","10","2001233","11001233","2023/07/02 16:00:00"
"2030/01/01 23:59:59","99001234","1","討伐HARD祈福託災的招財貓！","10","2001234","11001234","2023/07/02 16:00:00"
"2030/01/01 23:59:59","99001235","1","討伐VERY HARD祈福託災的招財貓！","10","2001235","11001235","2023/07/02 16:00:00"
"2030/01/01 23:59:59","99001236","1","討伐SPECIAL祈福託災的招財貓！","10","2001236","11001236","2023/07/02 16:00:00"
"2030/01/01 23:59:59","99001237","1","討伐NORMAL大王猩猩！","10","2001237","11001237","2023/08/01 16:00:00"
"2030/01/01 23:59:59","99001238","1","討伐HARD大王猩猩！","10","2001238","11001238","2023/08/01 16:00:00"
"2030/01/01 23:59:59","99001239","1","討伐VERY HARD大王猩猩！","10","2001239","11001239","2023/08/01 16:00:00"
"2030/01/01 23:59:59","99001240","1","討伐SPECIAL大王猩猩！","10","2001240","11001240","2023/08/01 16:00:00"
"2030/01/01 23:59:59","99001241","1","討伐NORMAL智慧的鍊金術師‧莫夫！","10","2001241","11001241","2023/09/01 16:00:00"
"2030/01/01 23:59:59","99001242","1","討伐HARD智慧的鍊金術師‧莫夫！","10","2001242","11001242","2023/09/01 16:00:00"
"2030/01/01 23:59:59","99001243","1","討伐VERY HARD智慧的鍊金術師‧莫夫！","10","2001243","11001243","2023/09/01 16:00:00"
"2030/01/01 23:59:59","99001244","1","討伐SPECIAL智慧的鍊金術師‧莫夫！","10","2001244","11001244","2023/09/01 16:00:00"
"2030/01/01 23:59:59","99001245","1","討伐NORMAL變貌的從者‧布拉德！","10","2001245","11001245","2023/10/01 16:00:00"
"2030/01/01 23:59:59","99001246","1","討伐HARD變貌的從者‧布拉德！","10","2001246","11001246","2023/10/01 16:00:00"
"2030/01/01 23:59:59","99001247","1","討伐VERY HARD變貌的從者‧布拉德！","10","2001247","11001247","2023/10/01 16:00:00"
"2030/01/01 23:59:59","99001248","1","討伐SPECIAL變貌的從者‧布拉德！","10","2001248","11001248","2023/10/01 16:00:00"
"2030/01/01 23:59:59","99001249","1","通曉天地萬物之美","10","2001249","11001249","2023/10/01 16:00:00"
"2030/01/01 23:59:59","99001250","1","討伐NORMAL復活的白色島鯨！","10","2001250","11001250","2023/11/01 16:00:00"
"2030/01/01 23:59:59","99001251","1","討伐HARD復活的白色島鯨！","10","2001251","11001251","2023/11/01 16:00:00"
"2030/01/01 23:59:59","99001252","1","討伐VERY HARD復活的白色島鯨！","10","2001252","11001252","2023/11/01 16:00:00"
"2030/01/01 23:59:59","99001253","1","討伐SPECIAL復活的白色島鯨！","10","2001253","11001253","2023/11/01 16:00:00"
"2030/01/01 23:59:59","99001254","1","討伐NORMAL怨恨亡靈！","10","2001254","11001254","2023/12/01 16:00:00"
"2030/01/01 23:59:59","99001255","1","討伐HARD怨恨亡靈！","10","2001255","11001255","2023/12/01 16:00:00"
"2030/01/01 23:59:59","99001256","1","討伐VERY HARD怨恨亡靈！","10","2001256","11001256","2023/12/01 16:00:00"
"2030/01/01 23:59:59","99001257","1","討伐SPECIAL怨恨亡靈！","10","2001257","11001257","2023/12/01 16:00:00"
"2030/01/01 23:59:59","99001258","1","討伐NORMAL被解放的暴魔‧阿爾杰什！","10","2001258","11001258","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001259","1","討伐HARD被解放的暴魔‧阿爾杰什！","10","2001259","11001259","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001260","1","討伐VERY HARD被解放的暴魔‧阿爾杰什！","10","2001260","11001260","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001261","1","討伐SPECIAL被解放的暴魔‧阿爾杰什！","10","2001261","11001261","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001262","1","做得不錯嘛！","10","2001262","11001262","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001263","1","多教人家一點嘛秀才♪","10","2001263","11001263","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001264","1","初出茅廬的學生","10","2001264","11001264","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001265","1","半吊子的學生","10","2001265","11001265","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001266","1","覺醒的學徒","10","2001266","11001266","2024/01/01 16:00:00"
"2030/01/01 23:59:59","99001267","1","討伐NORMAL哈立德！","10","2001267","11001267","2024/02/01 16:00:00"
"2030/01/01 23:59:59","99001268","1","討伐HARD哈立德！","10","2001268","11001268","2024/02/01 16:00:00"
"2030/01/01 23:59:59","99001269","1","討伐VERY HARD哈立德！","10","2001269","11001269","2024/02/01 16:00:00"
"2030/01/01 23:59:59","99001270","1","討伐SPECIAL哈立德！","10","2001270","11001270","2024/02/01 16:00:00"
"2030/01/01 23:59:59","99001271","1","快樂的婚姻生活","10","2001271","11001271","2024/02/01 16:00:00"
"2030/01/01 23:59:59","99001272","1","討伐NORMAL美空！","10","2001272","11001272","2024/03/01 16:00:00"
"2030/01/01 23:59:59","99001273","1","討伐HARD美空！","10","2001273","11001273","2024/03/01 16:00:00"
"2030/01/01 23:59:59","99001274","1","討伐VERY HARD美空！","10","2001274","11001274","2024/03/01 16:00:00"
"2030/01/01 23:59:59","99001275","1","討伐SPECIAL美空！","10","2001275","11001275","2024/03/01 16:00:00"
"2030/01/01 23:59:59","99001276","1","以偉大的冒險者為目標","10","2001276","11001276","2024/03/01 16:00:00"
"2030/01/01 23:59:59","99001277","1","討伐NORMAL巴西利斯克‧阿洛斯！","10","2001277","11001277","2024/04/01 16:00:00"
"2030/01/01 23:59:59","99001278","1","討伐HARD巴西利斯克‧阿洛斯！","10","2001278","11001278","2024/04/01 16:00:00"
"2030/01/01 23:59:59","99001279","1","討伐VERY HARD巴西利斯克‧阿洛斯！","10","2001279","11001279","2024/04/01 16:00:00"
"2030/01/01 23:59:59","99001280","1","討伐SPECIAL巴西利斯克‧阿洛斯！","10","2001280","11001280","2024/04/01 16:00:00"
"2030/01/01 23:59:59","99001281","1","討伐NORMAL夢中隕石！","10","2001281","11001281","2024/05/01 16:00:00"
"2030/01/01 23:59:59","99001282","1","討伐HARD夢中隕石！","10","2001282","11001282","2024/05/01 16:00:00"
"2030/01/01 23:59:59","99001283","1","討伐VERY HARD夢中隕石！","10","2001283","11001283","2024/05/01 16:00:00"
"2030/01/01 23:59:59","99001284","1","討伐SPECIAL夢中隕石！","10","2001284","11001284","2024/05/01 16:00:00"
"2030/01/01 23:59:59","99001285","1","祝願有個幸福洋溢的一年","10","2001285","11001285","2024/05/01 16:00:00"
"2030/01/01 23:59:59","99001286","1","討伐NORMAL紅霧精靈！","10","2001286","11001286","2024/06/01 16:00:00"
"2030/01/01 23:59:59","99001287","1","討伐HARD紅霧精靈！","10","2001287","11001287","2024/06/01 16:00:00"
"2030/01/01 23:59:59","99001288","1","討伐VERY HARD紅霧精靈！","10","2001288","11001288","2024/06/01 16:00:00"
"2030/01/01 23:59:59","99001289","1","討伐SPECIAL紅霧精靈！","10","2001289","11001289","2024/06/01 16:00:00"
"2030/01/01 23:59:59","99001290","1","討伐NORMAL顯現的苦衷 埃拉＆志那都！","10","2001290","11001290","2024/06/08 16:00:00"
"2030/01/01 23:59:59","99001291","1","討伐HARD顯現的苦衷 埃拉＆志那都！","10","2001291","11001291","2024/06/08 16:00:00"
"2030/01/01 23:59:59","99001292","1","討伐VERY HARD顯現的苦衷 埃拉＆志那都！","10","2001292","11001292","2024/06/08 16:00:00"
"2030/01/01 23:59:59","99001293","1","討伐SPECIAL顯現的苦衷 埃拉＆志那都！","10","2001293","11001293","2024/06/08 16:00:00"
"2030/01/01 23:59:59","99001294","1","討伐NORMAL地獄的聖女富美惠！","10","2001294","11001294","2024/07/01 16:00:00"
"2030/01/01 23:59:59","99001295","1","討伐HARD地獄的聖女富美惠！","10","2001295","11001295","2024/07/01 16:00:00"
"2030/01/01 23:59:59","99001296","1","討伐VERY HARD地獄的聖女富美惠！","10","2001296","11001296","2024/07/01 16:00:00"
"2030/01/01 23:59:59","99001297","1","討伐SPECIAL地獄的聖女富美惠！","10","2001297","11001297","2024/07/01 16:00:00"
"2030/01/01 23:59:59","99001298","1","討伐NORMAL剛雷獸‧雷葛宏！","10","2001298","11001298","2024/08/01 16:00:00"
"2030/01/01 23:59:59","99001299","1","討伐HARD剛雷獸‧雷葛宏！","10","2001299","11001299","2024/08/01 16:00:00"
"2030/01/01 23:59:59","99001300","1","討伐VERY HARD剛雷獸‧雷葛宏！","10","2001300","11001300","2024/08/01 16:00:00"
"2030/01/01 23:59:59","99001301","1","討伐SPECIAL剛雷獸‧雷葛宏！","10","2001301","11001301","2024/08/01 16:00:00"
"2030/01/01 23:59:59","99001302","1","惠理子班的最終兵器","10","2001302","11001302","2024/08/01 16:00:00"
"2030/01/01 23:59:59","99001303","1","真琴班的隱藏王牌","10","2001303","11001303","2024/08/01 16:00:00"
"2030/01/01 23:59:59","99001304","1","首席畢業徽章","10","2001304","11001304","2024/08/01 16:00:00"
"2030/01/01 23:59:59","99001305","1","討伐NORMAL 魔物植物‧莫培爾培！","10","2001305","11001305","2024/09/01 16:00:00"
"2030/01/01 23:59:59","99001306","1","討伐HARD 魔物植物‧莫培爾培！","10","2001306","11001306","2024/09/01 16:00:00"
"2030/01/01 23:59:59","99001307","1","討伐VERY HARD 魔物植物‧莫培爾培！","10","2001307","11001307","2024/09/01 16:00:00"
"2030/01/01 23:59:59","99001308","1","討伐SPECIAL 魔物植物‧莫培爾培！","10","2001308","11001308","2024/09/01 16:00:00"
"2030/01/01 23:59:59","99001309","1","討伐NORMAL捲土重來‧吉諾！","10","2001309","11001309","2024/10/01 16:00:00"
"2030/01/01 23:59:59","99001310","1","討伐HARD捲土重來‧吉諾！","10","2001310","11001310","2024/10/01 16:00:00"
"2030/01/01 23:59:59","99001311","1","討伐VERY HARD捲土重來‧吉諾！","10","2001311","11001311","2024/10/01 16:00:00"
"2030/01/01 23:59:59","99001312","1","討伐SPECIAL捲土重來‧吉諾！","10","2001312","11001312","2024/10/01 16:00:00"
"2030/01/01 23:59:59","99001313","1","大夢樂年票","10","2001313","11001313","2024/10/01 16:00:00"
"2030/01/01 23:59:59","99001314","1","討伐NORMAL盛夏的發狂史萊姆！","10","2001314","11001314","2024/11/01 16:00:00"
"2030/01/01 23:59:59","99001315","1","討伐HARD盛夏的發狂史萊姆！","10","2001315","11001315","2024/11/01 16:00:00"
"2030/01/01 23:59:59","99001316","1","討伐VERY HARD盛夏的發狂史萊姆！","10","2001316","11001316","2024/11/01 16:00:00"
"2030/01/01 23:59:59","99001317","1","討伐SPECIAL盛夏的發狂史萊姆！","10","2001317","11001317","2024/11/01 16:00:00"
"2030/01/01 23:59:59","99001318","1","挺好的嘛？","10","2001318","11001318","2024/11/01 16:00:00"
"2030/01/01 23:59:59","99001319","1","討伐NORMAL混沌生成系統！","10","2001319","11001319","2024/12/01 16:00:00"
"2030/01/01 23:59:59","99001320","1","討伐HARD混沌生成系統！","10","2001320","11001320","2024/12/01 16:00:00"
"2030/01/01 23:59:59","99001321","1","討伐VERY HARD混沌生成系統！","10","2001321","11001321","2024/12/01 16:00:00"
"2030/01/01 23:59:59","99001322","1","討伐SPECIAL混沌生成系統！","10","2001322","11001322","2024/12/01 16:00:00"
"2030/01/01 23:59:59","99001323","1","好的，這夏辛苦你了","10","2001323","11001323","2024/12/01 16:00:00"
"2030/01/01 23:59:59","99001324","1","討伐NORMAL吞食記憶‧白島鯨！","10","2001324","11001324","2025/01/01 16:00:00"
"2030/01/01 23:59:59","99001325","1","討伐HARD吞食記憶‧白島鯨！","10","2001325","11001325","2025/01/01 16:00:00"
"2030/01/01 23:59:59","99001326","1","討伐VERY HARD吞食記憶‧白島鯨！","10","2001326","11001326","2025/01/01 16:00:00"
"2030/01/01 23:59:59","99001327","1","討伐SPECIAL吞食記憶‧白島鯨！","10","2001327","11001327","2025/01/01 16:00:00"
"2030/01/01 23:59:59","99001328","1","做得非～常好！","10","2001328","11001328","2025/01/01 16:00:00"
"2030/01/01 23:59:59","99001329","1","討伐NORMAL惡毒巨蛇！","10","2001329","11001329","2025/02/01 16:00:00"
"2030/01/01 23:59:59","99001330","1","討伐HARD惡毒巨蛇！","10","2001330","11001330","2025/02/01 16:00:00"
"2030/01/01 23:59:59","99001331","1","討伐VERY HARD惡毒巨蛇！","10","2001331","11001331","2025/02/01 16:00:00"
"2030/01/01 23:59:59","99001332","1","討伐SPECIAL惡毒巨蛇！","10","2001332","11001332","2025/02/01 16:00:00"
"2030/01/01 23:59:59","99001333","1","討伐NORMAL超級‧衝刺喬！","10","2001333","11001333","2025/03/01 16:00:00"
"2030/01/01 23:59:59","99001334","1","討伐HARD超級‧衝刺喬！","10","2001334","11001334","2025/03/01 16:00:00"
"2030/01/01 23:59:59","99001335","1","討伐VERY HARD超級‧衝刺喬！","10","2001335","11001335","2025/03/01 16:00:00"
"2030/01/01 23:59:59","99001336","1","討伐SPECIAL超級‧衝刺喬！","10","2001336","11001336","2025/03/01 16:00:00"
"2030/01/01 23:59:59","99001337","1","最強的盜賊與車輛","10","2001337","11001337","2025/03/01 16:00:00"
"2030/01/01 23:59:59","99001338","1","愛諂媚的哥～哥♡","10","2001338","11001338","2025/03/01 16:00:00"
"2030/01/01 23:59:59","99001339","1","天下無雙","10","2001339","11001339","2025/03/01 16:00:00"
"2030/01/01 23:59:59","99001340","1","討伐NORMAL年幼鬼魂‧吐舌鬼！","10","2001340","11001340","2025/04/01 16:00:00"
"2030/01/01 23:59:59","99001341","1","討伐HARD年幼鬼魂‧吐舌鬼！","10","2001341","11001341","2025/04/01 16:00:00"
"2030/01/01 23:59:59","99001342","1","討伐VERY HARD年幼鬼魂‧吐舌鬼！","10","2001342","11001342","2025/04/01 16:00:00"
"2030/01/01 23:59:59","99001343","1","討SPECIAL年幼鬼魂‧吐舌鬼！","10","2001343","11001343","2025/04/01 16:00:00"
"2030/01/01 23:59:59","99001344","1","討伐NORMAL咒縛的大蛇‧梅杜希亞娜！","10","2001344","11001344","2025/05/01 16:00:00"
"2030/01/01 23:59:59","99001345","1","討伐HARD咒縛的大蛇‧梅杜希亞娜！","10","2001345","11001345","2025/05/01 16:00:00"
"2030/01/01 23:59:59","99001346","1","討伐VERY HARD咒縛的大蛇‧梅杜希亞娜！","10","2001346","11001346","2025/05/01 16:00:00"
"2030/01/01 23:59:59","99001347","1","討伐SPECIAL咒縛的大蛇‧梅杜希亞娜！","10","2001347","11001347","2025/05/01 16:00:00"
"2030/01/01 23:59:59","102011","1","始源冠裝","10","2001348","11001348","2025/06/01 16:00:00"
"2030/01/01 23:59:59","102012","1","潛入阿斯特朗","10","2001349","11001349","2025/06/07 16:00:00"
"2030/01/01 23:59:59","0","1","ASTRUM_Ver1.00","10","2001350","11001350","2025/06/07 16:00:00"
"2030/01/01 23:59:59","102021","1","Andante‧With‧You","10","2001351","11001351","2025/07/01 16:00:00"
"2030/01/01 23:59:59","102031","1","超鋼少女G克蘿茜","10","2001352","11001352","2025/08/01 16:00:00"
"2030/01/01 23:59:59","0","1","克蘿茜大解密","10","2001353","11001353","2025/08/01 16:00:00"
"2030/01/01 23:59:59","102041","1","集結！","10","2001354","11001354","2025/09/01 16:00:00"
"2030/01/01 23:59:59","102051","1","華隸大小姐與傲嬌粉紅","10","2001355","11001355","2025/10/01 16:00:00"
"2030/01/01 23:59:59","0","1","不氣餒學不乖","10","2001356","11001356","2025/10/01 16:00:00"
"2030/01/01 23:59:59","102061","1","前往水平線的彼端","10","2001357","11001357","2025/11/01 16:00:00"
"2030/01/01 23:59:59","102071","1","Anemos ＆ Qualia","10","2001358","11001358","2025/12/01 16:00:00"
"2030/01/01 23:59:59","0","1","將軍起駕！","10","2001359","11001359","2025/12/01 16:00:00"
"2030/01/01 23:59:59","102081","1","I Wish, And I Will","10","2001360","11001360","2026/01/01 16:00:00"
"2030/01/01 23:59:59","0","1","東國旅途中，薩拉散散步","10","2001361","11001361","2026/01/01 16:00:00"
"2030/04/01 14:59:59","56014001","0","能夠交到許多朋友嗎？","11","1503001","11101001","2020/02/18 16:00:00"
"2030/04/01 14:59:59","56014002","0","與朋友編織的物語","11","1503002","11101002","2020/02/18 16:00:00"
"2030/04/01 14:59:59","56014003","0","與朋友們愉快地圍著餐桌","11","1503003","11101003","2020/02/18 16:00:00"
"2030/04/01 14:59:59","56015001","0","成為戰友的第一步","12","1504001","11201001","2020/02/18 16:00:00"
"2030/04/01 14:59:59","56015002","0","與戰友的鍊戰","12","1504002","11201002","2020/02/18 16:00:00"
"2030/04/01 14:59:59","56015003","0","與戰友同在","12","1504003","11201003","2020/02/18 16:00:00"
"2030/01/01 23:59:59","51402001","0","新進冒險家","13","2302001","11302001","2023/03/01 16:00:00"
"2030/01/01 23:59:59","51402002","0","老手冒險家","13","2302002","11302002","2023/03/01 16:00:00"
"2030/01/01 23:59:59","51402003","0","大師冒險家","13","2302003","11302003","2023/03/01 16:00:00"
"2030/01/01 23:59:59","51501001","0","由異次元歸來之人","14","2401001","11401001","2023/07/07 16:00:00"
"2030/01/01 23:59:59","51502001","0","次元騎士","14","2401002","11401002","2023/07/07 16:00:00"
"2030/01/01 23:59:59","51601001","0","身經百戰的戰姬","15","2601001","11601001","2024/02/06 16:00:00"
"2030/01/01 23:59:59","51601002","0","英勇無比的風雲姬","15","2601002","11601002","2024/02/06 16:00:00"
"2030/01/01 23:59:59","51601003","0","天下無敵的無雙姬","15","2601003","11601003","2024/02/06 16:00:00"
"2030/01/01 23:59:59","51701001","0","披星萬象之主","16","2701001","11701001","2024/06/14 16:00:00"
"2030/01/01 23:59:59","51801001","0","深淵破壞者","18","2801001","11801001","2024/11/15 16:00:00"
"2030/01/01 23:59:59","56111999","0","安涅默涅（夏日）","2","201993","110201999","2025/12/11 16:00:00"
"2030/01/01 23:59:59","56112000","0","與安涅默涅（夏日）的羈絆","2","201994","110202000","2025/12/11 16:00:00"
"2030/01/01 23:59:59","56112001","0","盛夏初開的花如此鮮豔","2","201995","110202001","2025/12/11 16:00:00"
"2030/01/01 23:59:59","56112002","0","妮諾（夏日）","2","201996","110202002","2025/12/16 16:00:00"
"2030/01/01 23:59:59","56112003","0","與妮諾（夏日）的羈絆","2","201997","110202003","2025/12/16 16:00:00"
"2030/01/01 23:59:59","56112004","0","心靜自然涼是也！","2","201998","110202004","2025/12/16 16:00:00"
"2030/01/01 23:59:59","56112005","0","埃拉","2","201999","110202005","2026/01/01 16:00:00"
"2030/01/01 23:59:59","56112006","0","與埃拉的羈絆","2","202000","110202006","2026/01/01 16:00:00"
"2030/01/01 23:59:59","56112007","0","拉神之眼","2","202001","110202007","2026/01/01 16:00:00"
"2030/01/01 23:59:59","56112008","0","志那都","2","202002","110202008","2026/01/09 16:00:00"
"2030/01/01 23:59:59","56112009","0","與志那都的羈絆","2","202003","110202009","2026/01/09 16:00:00"
"2030/01/01 23:59:59","56112010","0","劍持在手，矢志不滅","2","202004","110202010","2026/01/09 16:00:00"
