4f508fd478e426740322b6a5e2a1224da8d885edff7f3801525952db280e6f92,dda77245e61991e8a9fe340d3e43956972e74cd916ed3f0f0726688e5083adad,f9dca16caad3a28e781c9cd74ff96c44adb12e514f9ba63ec465952ba8455f18,7204d176faa751ebf320cfd6e8473d0dad46ac567c7a78c4774498925da40a4c,324e242344da9032f19b792249e611523bb21d8570aab1719b02b099273d05b7,0800330d0ef8b859a4e23213c0b0f3e2ea32ebac5b7d8e14b78cbe46c00e025c,1b77f4440d385cb1004f8b9a118fe7b6b08ab4c3995b4fcf38411b89b25dde48,1d0a11798eaff7fe56367bf8cf3ecf8230decbdd95668c4a2b75b05df2a44eff,9bff153fc3e37a7c87852cf000a52abef2d619e53582b6ad8989dee287bec5e8,8aeb7cd1b13478ad99158ea18d7a0a2fd55bcd9970aaeba84e3d8a8db743b661,3d5041dca9082203a3db53647244556b6a745ee552bf5d08e0aef2b1510e9715,8353221f48465a7e7cc067755116484228efb6681b173db191ca25b95273c712,b606b7cc2ab1ba2a35b219510e6df2dd26e10705d11d31694dd6225fe58722bf,3d2235a207454658925a1d57a43178ca3021fb4779c6da6a5bcbd6be772df4da,048d9ac1aadb7a7db588bd05adbbe935bf6a4fd22f87671b2a76a990c01c243c,fb57bbb5b97d3433d8e278b2df9381906ea806480e3ae123be8c1dbaa3f056fe,714e946447062cc73d8f98872b0c309b1b8119c0820aaf241435550f8cf82a5b,63ebc3bb7f4da6231a6c6cbdfd365c775e2e72f78c2d1635f9c6ddd926223fba,457c7139facc4aabcb9ebcdb8cdef52750b851be4bfdf6e7a5fcb74df2650891,29b25ae19fe7334fd9ac3e7ae6e97da1485c87c44f7b90d198576606756b0a33,ee5ca1ee6ea8c3bc69d4c6fe4184561577060618d74dcf0469bc60e609f391a2,da04415fcce7960fac982d56ed42126706f4488f86e73053282a62981a710bbc,2a31ab1c154ed1433d83ee64cd34ed0f6602c9377929b9ac78346c5ddbc82d89,bae9e7e37dabcd6f93ed88c7cc20a78cbdbadb89d2e79b874f9c84492fafaa7a,01a254a8a7fc4a982a7c141ffeb645303fe64a3af9577426b7707c5260b9e747
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","134501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","134501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","134601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","134601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","134601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","134701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","134701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","134701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","134801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","134801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","134801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","134901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","134901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","134901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","135901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","135901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","136001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","136001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","136001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","136101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","136101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","136101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","136201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","136201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","136201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","136301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","136301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","136301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","136401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","136401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","136401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","136501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","136501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","136501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","137101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","137101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","137101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","137401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","137401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","137401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","137601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","137601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","137601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","137901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","137901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","137901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","138001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","138001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","138001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","138101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","138101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","138101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","138201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","138201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","138201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","138301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","138301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","138301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","138701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","138701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","138701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","138801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","138801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","138801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","138901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","138901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","138901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","139001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","139001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","139001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","139101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","139101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","139101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","139201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","139201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","139201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","139301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","139301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","139301","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","139401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","139401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","139401","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","180501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","180501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","180501","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","180601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","180601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","180601","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","180701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","180701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","180701","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","180801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","180801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","180801","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","180901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","180901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","180901","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","181001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","181001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","181001","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","181101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","181101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","181101","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","181201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","181201","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","181201","0","0","0","0","0"
