08a88b2204a82b7bb189f740798b28052e7bf9fafdd52e0902cb61dd47295796,fc02f50a6035845af0cf5963142e2c7b3446b78a8e5a2a59616b3c7c33b5925b,a4fc71f7d16fbf0b2671a8fe11e98856566164c565233534de086e23f9317b72,e30a02cd423364d5791eff5221831686f30775e3a3c3d99fa2bed9b242d1843c,ae598907a06aa930221f527f7ec287157f0bd0c4e338a02317fe1dbc7f713244,3349a1f03a8290b4128b982ce962788ce3ca5b44f2590de9ca9e6b456a2e392f,531a25b9228383198772d6af228fa29db5c659cbc49da5e36fb27882e569d436,beb9bb02c87bb91cdaebb7700b63e58559b3c9e2f7972886c9dd6f8af2dfbda2
"99001194","2001194","2030/01/01 23:59:59","討伐NORMAL海將海馬指揮官！","1","11001194","2022/11/01 16:00:00","10"
"99001195","2001195","2030/01/01 23:59:59","討伐HARD海將海馬指揮官！","1","11001195","2022/11/01 16:00:00","10"
"99001196","2001196","2030/01/01 23:59:59","討伐VERY HARD海將海馬指揮官！","1","11001196","2022/11/01 16:00:00","10"
"99001197","2001197","2030/01/01 23:59:59","討伐SPECIAL海將海馬指揮官！","1","11001197","2022/11/01 16:00:00","10"
"99001198","2001198","2030/01/01 23:59:59","絕不退讓的夏日遊戲","1","11001198","2022/11/01 16:00:00","10"
"99001199","2001199","2030/01/01 23:59:59","夏日遊戲的霸者","1","11001199","2022/11/01 16:00:00","10"
"99001200","2001200","2030/01/01 23:59:59","討伐NORMAL月光之門！","1","11001200","2022/12/01 16:00:00","10"
"99001201","2001201","2030/01/01 23:59:59","討伐HARD月光之門！","1","11001201","2022/12/01 16:00:00","10"
"99001202","2001202","2030/01/01 23:59:59","討伐VERY HARD月光之門！","1","11001202","2022/12/01 16:00:00","10"
"99001203","2001203","2030/01/01 23:59:59","討伐SPECIAL月光之門！","1","11001203","2022/12/01 16:00:00","10"
"99001204","2001204","2030/01/01 23:59:59","和小繆的回憶","1","11001204","2022/12/01 16:00:00","10"
"99001205","2001205","2030/01/01 23:59:59","討伐NORMAL哀執的植物羊！","1","11001205","2023/01/02 16:00:00","10"
"99001206","2001206","2030/01/01 23:59:59","討伐HARD哀執的植物羊！","1","11001206","2023/01/02 16:00:00","10"
"99001207","2001207","2030/01/01 23:59:59","討伐VERY HARD哀執的植物羊！","1","11001207","2023/01/02 16:00:00","10"
"99001208","2001208","2030/01/01 23:59:59","討伐SPECIAL哀執的植物羊！","1","11001208","2023/01/02 16:00:00","10"
"99001209","2001209","2030/01/01 23:59:59","討伐NORMAL瘋狂直播主‧輝美！","1","11001209","2023/02/01 16:00:00","10"
"99001210","2001210","2030/01/01 23:59:59","討伐HARD瘋狂直播主‧輝美！","1","11001210","2023/02/01 16:00:00","10"
"99001211","2001211","2030/01/01 23:59:59","討伐VERY HARD瘋狂直播主‧輝美！","1","11001211","2023/02/01 16:00:00","10"
"99001212","2001212","2030/01/01 23:59:59","討伐SPECIAL瘋狂直播主‧輝美！","1","11001212","2023/02/01 16:00:00","10"
"99001213","2001213","2030/01/01 23:59:59","討伐NORMAL黑曜魔像！","1","11001213","2023/03/01 16:00:00","10"
"99001214","2001214","2030/01/01 23:59:59","討伐HARD黑曜魔像！","1","11001214","2023/03/01 16:00:00","10"
"99001215","2001215","2030/01/01 23:59:59","討伐VERY HARD黑曜魔像！","1","11001215","2023/03/01 16:00:00","10"
"99001216","2001216","2030/01/01 23:59:59","討伐SPECIAL黑曜魔像！","1","11001216","2023/03/01 16:00:00","10"
"99001217","2001217","2030/01/01 23:59:59","討伐NORMAL不幸福的多倫多獸！","1","11001217","2023/04/01 16:00:00","10"
"99001218","2001218","2030/01/01 23:59:59","討伐HARD不幸福的多倫多獸！","1","11001218","2023/04/01 16:00:00","10"
"99001219","2001219","2030/01/01 23:59:59","討伐VERY HARD不幸福的多倫多獸！","1","11001219","2023/04/01 16:00:00","10"
"99001220","2001220","2030/01/01 23:59:59","討伐SPECIAL不幸福的多倫多獸！","1","11001220","2023/04/01 16:00:00","10"
"99001221","2001221","2030/01/01 23:59:59","討伐NORMAL汙穢的湯之神‧陽卵！","1","11001221","2023/05/01 16:00:00","10"
"99001222","2001222","2030/01/01 23:59:59","討伐HARD汙穢的湯之神‧陽卵！","1","11001222","2023/05/01 16:00:00","10"
"99001223","2001223","2030/01/01 23:59:59","討伐VERY HARD汙穢的湯之神‧陽卵！","1","11001223","2023/05/01 16:00:00","10"
"99001224","2001224","2030/01/01 23:59:59","討伐SPECIAL汙穢的湯之神‧陽卵！","1","11001224","2023/05/01 16:00:00","10"
"99001225","2001225","2030/01/01 23:59:59","討伐NORMAL樂園守護者！","1","11001225","2023/06/01 16:00:00","10"
"99001226","2001226","2030/01/01 23:59:59","討伐HARD樂園守護者！","1","11001226","2023/06/01 16:00:00","10"
"99001227","2001227","2030/01/01 23:59:59","討伐VERY HARD樂園守護者！","1","11001227","2023/06/01 16:00:00","10"
"99001228","2001228","2030/01/01 23:59:59","討伐SPECIAL樂園守護者！","1","11001228","2023/06/01 16:00:00","10"
"99001229","2001229","2030/01/01 23:59:59","討伐NORMAL象徵久遠庭園之人！","1","11001229","2023/06/08 16:00:00","10"
"99001230","2001230","2030/01/01 23:59:59","討伐HARD象徵久遠庭園之人！","1","11001230","2023/06/08 16:00:00","10"
"99001231","2001231","2030/01/01 23:59:59","討伐VERY HARD象徵久遠庭園之人！","1","11001231","2023/06/08 16:00:00","10"
"99001232","2001232","2030/01/01 23:59:59","討伐SPECIAL象徵久遠庭園之人！","1","11001232","2023/06/08 16:00:00","10"
"99001233","2001233","2030/01/01 23:59:59","討伐NORMAL祈福託災的招財貓！","1","11001233","2023/07/02 16:00:00","10"
"99001234","2001234","2030/01/01 23:59:59","討伐HARD祈福託災的招財貓！","1","11001234","2023/07/02 16:00:00","10"
"99001235","2001235","2030/01/01 23:59:59","討伐VERY HARD祈福託災的招財貓！","1","11001235","2023/07/02 16:00:00","10"
"99001236","2001236","2030/01/01 23:59:59","討伐SPECIAL祈福託災的招財貓！","1","11001236","2023/07/02 16:00:00","10"
"99001237","2001237","2030/01/01 23:59:59","討伐NORMAL大王猩猩！","1","11001237","2023/08/01 16:00:00","10"
"99001238","2001238","2030/01/01 23:59:59","討伐HARD大王猩猩！","1","11001238","2023/08/01 16:00:00","10"
"99001239","2001239","2030/01/01 23:59:59","討伐VERY HARD大王猩猩！","1","11001239","2023/08/01 16:00:00","10"
"99001240","2001240","2030/01/01 23:59:59","討伐SPECIAL大王猩猩！","1","11001240","2023/08/01 16:00:00","10"
"99001241","2001241","2030/01/01 23:59:59","討伐NORMAL智慧的鍊金術師‧莫夫！","1","11001241","2023/09/01 16:00:00","10"
"99001242","2001242","2030/01/01 23:59:59","討伐HARD智慧的鍊金術師‧莫夫！","1","11001242","2023/09/01 16:00:00","10"
"99001243","2001243","2030/01/01 23:59:59","討伐VERY HARD智慧的鍊金術師‧莫夫！","1","11001243","2023/09/01 16:00:00","10"
"99001244","2001244","2030/01/01 23:59:59","討伐SPECIAL智慧的鍊金術師‧莫夫！","1","11001244","2023/09/01 16:00:00","10"
"99001245","2001245","2030/01/01 23:59:59","討伐NORMAL變貌的從者‧布拉德！","1","11001245","2023/10/01 16:00:00","10"
"99001246","2001246","2030/01/01 23:59:59","討伐HARD變貌的從者‧布拉德！","1","11001246","2023/10/01 16:00:00","10"
"99001247","2001247","2030/01/01 23:59:59","討伐VERY HARD變貌的從者‧布拉德！","1","11001247","2023/10/01 16:00:00","10"
"99001248","2001248","2030/01/01 23:59:59","討伐SPECIAL變貌的從者‧布拉德！","1","11001248","2023/10/01 16:00:00","10"
"99001249","2001249","2030/01/01 23:59:59","通曉天地萬物之美","1","11001249","2023/10/01 16:00:00","10"
"99001250","2001250","2030/01/01 23:59:59","討伐NORMAL復活的白色島鯨！","1","11001250","2023/11/01 16:00:00","10"
"99001251","2001251","2030/01/01 23:59:59","討伐HARD復活的白色島鯨！","1","11001251","2023/11/01 16:00:00","10"
"99001252","2001252","2030/01/01 23:59:59","討伐VERY HARD復活的白色島鯨！","1","11001252","2023/11/01 16:00:00","10"
"99001253","2001253","2030/01/01 23:59:59","討伐SPECIAL復活的白色島鯨！","1","11001253","2023/11/01 16:00:00","10"
"99001254","2001254","2030/01/01 23:59:59","討伐NORMAL怨恨亡靈！","1","11001254","2023/12/01 16:00:00","10"
"99001255","2001255","2030/01/01 23:59:59","討伐HARD怨恨亡靈！","1","11001255","2023/12/01 16:00:00","10"
"99001256","2001256","2030/01/01 23:59:59","討伐VERY HARD怨恨亡靈！","1","11001256","2023/12/01 16:00:00","10"
"99001257","2001257","2030/01/01 23:59:59","討伐SPECIAL怨恨亡靈！","1","11001257","2023/12/01 16:00:00","10"
"99001258","2001258","2030/01/01 23:59:59","討伐NORMAL被解放的暴魔‧阿爾杰什！","1","11001258","2024/01/01 16:00:00","10"
"99001259","2001259","2030/01/01 23:59:59","討伐HARD被解放的暴魔‧阿爾杰什！","1","11001259","2024/01/01 16:00:00","10"
"99001260","2001260","2030/01/01 23:59:59","討伐VERY HARD被解放的暴魔‧阿爾杰什！","1","11001260","2024/01/01 16:00:00","10"
"99001261","2001261","2030/01/01 23:59:59","討伐SPECIAL被解放的暴魔‧阿爾杰什！","1","11001261","2024/01/01 16:00:00","10"
"99001262","2001262","2030/01/01 23:59:59","做得不錯嘛！","1","11001262","2024/01/01 16:00:00","10"
"99001263","2001263","2030/01/01 23:59:59","多教人家一點嘛秀才♪","1","11001263","2024/01/01 16:00:00","10"
"99001264","2001264","2030/01/01 23:59:59","初出茅廬的學生","1","11001264","2024/01/01 16:00:00","10"
"99001265","2001265","2030/01/01 23:59:59","半吊子的學生","1","11001265","2024/01/01 16:00:00","10"
"99001266","2001266","2030/01/01 23:59:59","覺醒的學徒","1","11001266","2024/01/01 16:00:00","10"
"99001267","2001267","2030/01/01 23:59:59","討伐NORMAL哈立德！","1","11001267","2024/02/01 16:00:00","10"
"99001268","2001268","2030/01/01 23:59:59","討伐HARD哈立德！","1","11001268","2024/02/01 16:00:00","10"
"99001269","2001269","2030/01/01 23:59:59","討伐VERY HARD哈立德！","1","11001269","2024/02/01 16:00:00","10"
"99001270","2001270","2030/01/01 23:59:59","討伐SPECIAL哈立德！","1","11001270","2024/02/01 16:00:00","10"
"99001271","2001271","2030/01/01 23:59:59","快樂的婚姻生活","1","11001271","2024/02/01 16:00:00","10"
"99001272","2001272","2030/01/01 23:59:59","討伐NORMAL美空！","1","11001272","2024/03/01 16:00:00","10"
"99001273","2001273","2030/01/01 23:59:59","討伐HARD美空！","1","11001273","2024/03/01 16:00:00","10"
"99001274","2001274","2030/01/01 23:59:59","討伐VERY HARD美空！","1","11001274","2024/03/01 16:00:00","10"
"99001275","2001275","2030/01/01 23:59:59","討伐SPECIAL美空！","1","11001275","2024/03/01 16:00:00","10"
"99001276","2001276","2030/01/01 23:59:59","以偉大的冒險者為目標","1","11001276","2024/03/01 16:00:00","10"
"99001277","2001277","2030/01/01 23:59:59","討伐NORMAL巴西利斯克‧阿洛斯！","1","11001277","2024/04/01 16:00:00","10"
"99001278","2001278","2030/01/01 23:59:59","討伐HARD巴西利斯克‧阿洛斯！","1","11001278","2024/04/01 16:00:00","10"
"99001279","2001279","2030/01/01 23:59:59","討伐VERY HARD巴西利斯克‧阿洛斯！","1","11001279","2024/04/01 16:00:00","10"
"99001280","2001280","2030/01/01 23:59:59","討伐SPECIAL巴西利斯克‧阿洛斯！","1","11001280","2024/04/01 16:00:00","10"
"99001281","2001281","2030/01/01 23:59:59","討伐NORMAL夢中隕石！","1","11001281","2024/05/01 16:00:00","10"
"99001282","2001282","2030/01/01 23:59:59","討伐HARD夢中隕石！","1","11001282","2024/05/01 16:00:00","10"
"99001283","2001283","2030/01/01 23:59:59","討伐VERY HARD夢中隕石！","1","11001283","2024/05/01 16:00:00","10"
"99001284","2001284","2030/01/01 23:59:59","討伐SPECIAL夢中隕石！","1","11001284","2024/05/01 16:00:00","10"
"99001285","2001285","2030/01/01 23:59:59","祝願有個幸福洋溢的一年","1","11001285","2024/05/01 16:00:00","10"
"99001286","2001286","2030/01/01 23:59:59","討伐NORMAL紅霧精靈！","1","11001286","2024/06/01 16:00:00","10"
"99001287","2001287","2030/01/01 23:59:59","討伐HARD紅霧精靈！","1","11001287","2024/06/01 16:00:00","10"
"99001288","2001288","2030/01/01 23:59:59","討伐VERY HARD紅霧精靈！","1","11001288","2024/06/01 16:00:00","10"
"99001289","2001289","2030/01/01 23:59:59","討伐SPECIAL紅霧精靈！","1","11001289","2024/06/01 16:00:00","10"
"99001290","2001290","2030/01/01 23:59:59","討伐NORMAL顯現的苦衷 埃拉＆志那都！","1","11001290","2024/06/08 16:00:00","10"
"99001291","2001291","2030/01/01 23:59:59","討伐HARD顯現的苦衷 埃拉＆志那都！","1","11001291","2024/06/08 16:00:00","10"
"99001292","2001292","2030/01/01 23:59:59","討伐VERY HARD顯現的苦衷 埃拉＆志那都！","1","11001292","2024/06/08 16:00:00","10"
"99001293","2001293","2030/01/01 23:59:59","討伐SPECIAL顯現的苦衷 埃拉＆志那都！","1","11001293","2024/06/08 16:00:00","10"
"99001294","2001294","2030/01/01 23:59:59","討伐NORMAL地獄的聖女富美惠！","1","11001294","2024/07/01 16:00:00","10"
"99001295","2001295","2030/01/01 23:59:59","討伐HARD地獄的聖女富美惠！","1","11001295","2024/07/01 16:00:00","10"
"99001296","2001296","2030/01/01 23:59:59","討伐VERY HARD地獄的聖女富美惠！","1","11001296","2024/07/01 16:00:00","10"
"99001297","2001297","2030/01/01 23:59:59","討伐SPECIAL地獄的聖女富美惠！","1","11001297","2024/07/01 16:00:00","10"
"99001298","2001298","2030/01/01 23:59:59","討伐NORMAL剛雷獸‧雷葛宏！","1","11001298","2024/08/01 16:00:00","10"
"99001299","2001299","2030/01/01 23:59:59","討伐HARD剛雷獸‧雷葛宏！","1","11001299","2024/08/01 16:00:00","10"
"99001300","2001300","2030/01/01 23:59:59","討伐VERY HARD剛雷獸‧雷葛宏！","1","11001300","2024/08/01 16:00:00","10"
"99001301","2001301","2030/01/01 23:59:59","討伐SPECIAL剛雷獸‧雷葛宏！","1","11001301","2024/08/01 16:00:00","10"
"99001302","2001302","2030/01/01 23:59:59","惠理子班的最終兵器","1","11001302","2024/08/01 16:00:00","10"
"99001303","2001303","2030/01/01 23:59:59","真琴班的隱藏王牌","1","11001303","2024/08/01 16:00:00","10"
"99001304","2001304","2030/01/01 23:59:59","首席畢業徽章","1","11001304","2024/08/01 16:00:00","10"
"99001305","2001305","2030/01/01 23:59:59","討伐NORMAL 魔物植物‧莫培爾培！","1","11001305","2024/09/01 16:00:00","10"
"99001306","2001306","2030/01/01 23:59:59","討伐HARD 魔物植物‧莫培爾培！","1","11001306","2024/09/01 16:00:00","10"
"99001307","2001307","2030/01/01 23:59:59","討伐VERY HARD 魔物植物‧莫培爾培！","1","11001307","2024/09/01 16:00:00","10"
"99001308","2001308","2030/01/01 23:59:59","討伐SPECIAL 魔物植物‧莫培爾培！","1","11001308","2024/09/01 16:00:00","10"
"99001309","2001309","2030/01/01 23:59:59","討伐NORMAL捲土重來‧吉諾！","1","11001309","2024/10/01 16:00:00","10"
"99001310","2001310","2030/01/01 23:59:59","討伐HARD捲土重來‧吉諾！","1","11001310","2024/10/01 16:00:00","10"
"99001311","2001311","2030/01/01 23:59:59","討伐VERY HARD捲土重來‧吉諾！","1","11001311","2024/10/01 16:00:00","10"
"99001312","2001312","2030/01/01 23:59:59","討伐SPECIAL捲土重來‧吉諾！","1","11001312","2024/10/01 16:00:00","10"
"99001313","2001313","2030/01/01 23:59:59","大夢樂年票","1","11001313","2024/10/01 16:00:00","10"
"99001314","2001314","2030/01/01 23:59:59","討伐NORMAL盛夏的發狂史萊姆！","1","11001314","2024/11/01 16:00:00","10"
"99001315","2001315","2030/01/01 23:59:59","討伐HARD盛夏的發狂史萊姆！","1","11001315","2024/11/01 16:00:00","10"
"99001316","2001316","2030/01/01 23:59:59","討伐VERY HARD盛夏的發狂史萊姆！","1","11001316","2024/11/01 16:00:00","10"
"99001317","2001317","2030/01/01 23:59:59","討伐SPECIAL盛夏的發狂史萊姆！","1","11001317","2024/11/01 16:00:00","10"
"99001318","2001318","2030/01/01 23:59:59","挺好的嘛？","1","11001318","2024/11/01 16:00:00","10"
"99001319","2001319","2030/01/01 23:59:59","討伐NORMAL混沌生成系統！","1","11001319","2024/12/01 16:00:00","10"
"99001320","2001320","2030/01/01 23:59:59","討伐HARD混沌生成系統！","1","11001320","2024/12/01 16:00:00","10"
"99001321","2001321","2030/01/01 23:59:59","討伐VERY HARD混沌生成系統！","1","11001321","2024/12/01 16:00:00","10"
"99001322","2001322","2030/01/01 23:59:59","討伐SPECIAL混沌生成系統！","1","11001322","2024/12/01 16:00:00","10"
"99001323","2001323","2030/01/01 23:59:59","好的，這夏辛苦你了","1","11001323","2024/12/01 16:00:00","10"
"99001324","2001324","2030/01/01 23:59:59","討伐NORMAL吞食記憶‧白島鯨！","1","11001324","2025/01/01 16:00:00","10"
"99001325","2001325","2030/01/01 23:59:59","討伐HARD吞食記憶‧白島鯨！","1","11001325","2025/01/01 16:00:00","10"
"99001326","2001326","2030/01/01 23:59:59","討伐VERY HARD吞食記憶‧白島鯨！","1","11001326","2025/01/01 16:00:00","10"
"99001327","2001327","2030/01/01 23:59:59","討伐SPECIAL吞食記憶‧白島鯨！","1","11001327","2025/01/01 16:00:00","10"
"99001328","2001328","2030/01/01 23:59:59","做得非～常好！","1","11001328","2025/01/01 16:00:00","10"
"99001329","2001329","2030/01/01 23:59:59","討伐NORMAL惡毒巨蛇！","1","11001329","2025/02/01 16:00:00","10"
"99001330","2001330","2030/01/01 23:59:59","討伐HARD惡毒巨蛇！","1","11001330","2025/02/01 16:00:00","10"
"99001331","2001331","2030/01/01 23:59:59","討伐VERY HARD惡毒巨蛇！","1","11001331","2025/02/01 16:00:00","10"
"99001332","2001332","2030/01/01 23:59:59","討伐SPECIAL惡毒巨蛇！","1","11001332","2025/02/01 16:00:00","10"
"99001333","2001333","2030/01/01 23:59:59","討伐NORMAL超級‧衝刺喬！","1","11001333","2025/03/01 16:00:00","10"
"99001334","2001334","2030/01/01 23:59:59","討伐HARD超級‧衝刺喬！","1","11001334","2025/03/01 16:00:00","10"
"99001335","2001335","2030/01/01 23:59:59","討伐VERY HARD超級‧衝刺喬！","1","11001335","2025/03/01 16:00:00","10"
"99001336","2001336","2030/01/01 23:59:59","討伐SPECIAL超級‧衝刺喬！","1","11001336","2025/03/01 16:00:00","10"
"99001337","2001337","2030/01/01 23:59:59","最強的盜賊與車輛","1","11001337","2025/03/01 16:00:00","10"
"99001338","2001338","2030/01/01 23:59:59","愛諂媚的哥～哥♡","1","11001338","2025/03/01 16:00:00","10"
"99001339","2001339","2030/01/01 23:59:59","天下無雙","1","11001339","2025/03/01 16:00:00","10"
"99001340","2001340","2030/01/01 23:59:59","討伐NORMAL年幼鬼魂‧吐舌鬼！","1","11001340","2025/04/01 16:00:00","10"
"99001341","2001341","2030/01/01 23:59:59","討伐HARD年幼鬼魂‧吐舌鬼！","1","11001341","2025/04/01 16:00:00","10"
"99001342","2001342","2030/01/01 23:59:59","討伐VERY HARD年幼鬼魂‧吐舌鬼！","1","11001342","2025/04/01 16:00:00","10"
"99001343","2001343","2030/01/01 23:59:59","討SPECIAL年幼鬼魂‧吐舌鬼！","1","11001343","2025/04/01 16:00:00","10"
"99001344","2001344","2030/01/01 23:59:59","討伐NORMAL咒縛的大蛇‧梅杜希亞娜！","1","11001344","2025/05/01 16:00:00","10"
"99001345","2001345","2030/01/01 23:59:59","討伐HARD咒縛的大蛇‧梅杜希亞娜！","1","11001345","2025/05/01 16:00:00","10"
"99001346","2001346","2030/01/01 23:59:59","討伐VERY HARD咒縛的大蛇‧梅杜希亞娜！","1","11001346","2025/05/01 16:00:00","10"
"99001347","2001347","2030/01/01 23:59:59","討伐SPECIAL咒縛的大蛇‧梅杜希亞娜！","1","11001347","2025/05/01 16:00:00","10"
"102011","2001348","2030/01/01 23:59:59","始源冠裝","1","11001348","2025/06/01 16:00:00","10"
"102012","2001349","2030/01/01 23:59:59","潛入阿斯特朗","1","11001349","2025/06/07 16:00:00","10"
"0","2001350","2030/01/01 23:59:59","ASTRUM_Ver1.00","1","11001350","2025/06/07 16:00:00","10"
"102021","2001351","2030/01/01 23:59:59","Andante‧With‧You","1","11001351","2025/07/01 16:00:00","10"
"102031","2001352","2030/01/01 23:59:59","超鋼少女G克蘿茜","1","11001352","2025/08/01 16:00:00","10"
"0","2001353","2030/01/01 23:59:59","克蘿茜大解密","1","11001353","2025/08/01 16:00:00","10"
"102041","2001354","2030/01/01 23:59:59","集結！","1","11001354","2025/09/01 16:00:00","10"
"102051","2001355","2030/01/01 23:59:59","華隸大小姐與傲嬌粉紅","1","11001355","2025/10/01 16:00:00","10"
"0","2001356","2030/01/01 23:59:59","不氣餒學不乖","1","11001356","2025/10/01 16:00:00","10"
"102061","2001357","2030/01/01 23:59:59","前往水平線的彼端","1","11001357","2025/11/01 16:00:00","10"
"102071","2001358","2030/01/01 23:59:59","Anemos ＆ Qualia","1","11001358","2025/12/01 16:00:00","10"
"0","2001359","2030/01/01 23:59:59","將軍起駕！","1","11001359","2025/12/01 16:00:00","10"
"102081","2001360","2030/01/01 23:59:59","I Wish, And I Will","1","11001360","2026/01/01 16:00:00","10"
"0","2001361","2030/01/01 23:59:59","東國旅途中，薩拉散散步","1","11001361","2026/01/01 16:00:00","10"
"102091","2001362","2030/01/01 23:59:59","Demon/Snow","1","11001362","2026/02/01 16:00:00","10"
"102101","2001363","2030/01/01 23:59:59","全部成為Ｗ","1","11001363","2026/03/01 16:00:00","10"
"102111","2001364","2030/01/01 23:59:59","要和誰接吻呢？","1","11001364","2026/04/01 16:00:00","10"
"102121","2001365","2030/01/01 23:59:59","今年也要跟弟弟/哥哥一起","1","11001365","2026/05/01 16:00:00","10"
"102131","2001366","2030/01/01 23:59:59","蘭德索爾國際博覽會","1","11001366","2026/06/01 16:00:00","10"
"102132","2001367","2030/01/01 23:59:59","特級境地","1","11001367","2026/06/13 16:00:00","10"
"0","2001368","2030/01/01 23:59:59","公主小餐館","1","11001368","2026/06/13 16:00:00","10"
"102141","2001369","2030/01/01 23:59:59","桃鬥者","1","11001369","2026/07/01 16:00:00","10"
"0","2100000","2030/01/01 23:59:59","太讚了唄☆","1","11100000","2026/02/22 16:00:00","10"
"56014001","1503001","2030/04/01 14:59:59","能夠交到許多朋友嗎？","0","11101001","2020/02/18 16:00:00","11"
"56014002","1503002","2030/04/01 14:59:59","與朋友編織的物語","0","11101002","2020/02/18 16:00:00","11"
"56014003","1503003","2030/04/01 14:59:59","與朋友們愉快地圍著餐桌","0","11101003","2020/02/18 16:00:00","11"
"56015001","1504001","2030/04/01 14:59:59","成為戰友的第一步","0","11201001","2020/02/18 16:00:00","12"
"56015002","1504002","2030/04/01 14:59:59","與戰友的鍊戰","0","11201002","2020/02/18 16:00:00","12"
"56015003","1504003","2030/04/01 14:59:59","與戰友同在","0","11201003","2020/02/18 16:00:00","12"
"51402001","2302001","2030/01/01 23:59:59","新進冒險家","0","11302001","2023/03/01 16:00:00","13"
"51402002","2302002","2030/01/01 23:59:59","老手冒險家","0","11302002","2023/03/01 16:00:00","13"
"51402003","2302003","2030/01/01 23:59:59","大師冒險家","0","11302003","2023/03/01 16:00:00","13"
"51501001","2401001","2030/01/01 23:59:59","由異次元歸來之人","0","11401001","2023/07/07 16:00:00","14"
"51502001","2401002","2030/01/01 23:59:59","次元騎士","0","11401002","2023/07/07 16:00:00","14"
"51601001","2601001","2030/01/01 23:59:59","身經百戰的戰姬","0","11601001","2024/02/06 16:00:00","15"
"51601002","2601002","2030/01/01 23:59:59","英勇無比的風雲姬","0","11601002","2024/02/06 16:00:00","15"
"51601003","2601003","2030/01/01 23:59:59","天下無敵的無雙姬","0","11601003","2024/02/06 16:00:00","15"
"51701001","2701001","2030/01/01 23:59:59","披星萬象之主","0","11701001","2024/06/14 16:00:00","16"
"51801001","2801001","2030/01/01 23:59:59","深淵破壞者","0","11801001","2024/11/15 16:00:00","18"
"51901001","2901001","2030/01/01 23:59:59","祕匣之希望的編織者","0","11901001","2026/06/15 16:00:00","20"
"56111999","201994","2030/01/01 23:59:59","安涅默涅（夏日）","0","110201999","2025/12/11 16:00:00","2"
"56112000","201995","2030/01/01 23:59:59","與安涅默涅（夏日）的羈絆","0","110202000","2025/12/11 16:00:00","2"
"56112001","201996","2030/01/01 23:59:59","盛夏初開的花如此鮮豔","0","110202001","2025/12/11 16:00:00","2"
"56112002","201997","2030/01/01 23:59:59","妮諾（夏日）","0","110202002","2025/12/16 16:00:00","2"
"56112003","201998","2030/01/01 23:59:59","與妮諾（夏日）的羈絆","0","110202003","2025/12/16 16:00:00","2"
"56112004","201999","2030/01/01 23:59:59","心靜自然涼是也！","0","110202004","2025/12/16 16:00:00","2"
"56112005","202000","2030/01/01 23:59:59","埃拉","0","110202005","2026/01/01 16:00:00","2"
"56112006","202001","2030/01/01 23:59:59","與埃拉的羈絆","0","110202006","2026/01/01 16:00:00","2"
"56112007","202002","2030/01/01 23:59:59","拉神之眼","0","110202007","2026/01/01 16:00:00","2"
"56112008","202003","2030/01/01 23:59:59","志那都","0","110202008","2026/01/09 16:00:00","2"
"56112009","202004","2030/01/01 23:59:59","與志那都的羈絆","0","110202009","2026/01/09 16:00:00","2"
"56112010","202005","2030/01/01 23:59:59","劍持在手，矢志不滅","0","110202010","2026/01/09 16:00:00","2"
"56112011","202006","2030/01/01 23:59:59","日和（薩拉薩利亞）","0","110202011","2026/01/17 16:00:00","2"
"56112012","202007","2030/01/01 23:59:59","與日和（薩拉薩利亞）的羈絆","0","110202012","2026/01/17 16:00:00","2"
"56112013","202008","2030/01/01 23:59:59","月夜沙漠中戀愛的黑貓","0","110202013","2026/01/17 16:00:00","2"
"56112014","202009","2030/01/01 23:59:59","雪野","0","110202014","2026/02/01 16:00:00","2"
"56112015","202010","2030/01/01 23:59:59","與雪野的羈絆","0","110202015","2026/02/01 16:00:00","2"
"56112016","202011","2030/01/01 23:59:59","將融未融純情雪女","0","110202016","2026/02/01 16:00:00","2"
"56112017","202012","2030/01/01 23:59:59","剎鬼","0","110202017","2026/02/10 16:00:00","2"
"56112018","202013","2030/01/01 23:59:59","與剎鬼的羈絆","0","110202018","2026/02/10 16:00:00","2"
"56112019","202014","2030/01/01 23:59:59","罵詈罵詈佛恥義理","0","110202019","2026/02/10 16:00:00","2"
"56112020","202015","2030/01/01 23:59:59","櫻","0","110202020","2026/02/22 16:00:00","2"
"56112021","202016","2030/01/01 23:59:59","與櫻的羈絆","0","110202021","2026/02/22 16:00:00","2"
"56112022","202017","2030/01/01 23:59:59","法蘭秀秀1號","0","110202022","2026/02/22 16:00:00","2"
"56112023","202018","2030/01/01 23:59:59","阿剌克涅","0","110202023","2026/03/01 16:00:00","2"
"56112024","202019","2030/01/01 23:59:59","與阿剌克涅的羈絆","0","110202024","2026/03/01 16:00:00","2"
"56112025","202020","2030/01/01 23:59:59","喪失記憶的原「六凶」‧魔蜘蛛","0","110202025","2026/03/01 16:00:00","2"
"56112026","202021","2030/01/01 23:59:59","霞（修女）","0","110202026","2026/03/04 16:00:00","2"
"56112027","202022","2030/01/01 23:59:59","與霞（修女）的羈絆","0","110202027","2026/03/04 16:00:00","2"
"56112028","202023","2030/01/01 23:59:59","向真相獻上祈禱的名偵探","0","110202028","2026/03/04 16:00:00","2"
"56112029","202024","2030/01/01 23:59:59","拿娜","0","110202029","2026/03/16 16:00:00","2"
"56112030","202025","2030/01/01 23:59:59","與拿娜的羈絆","0","110202030","2026/03/16 16:00:00","2"
